Date;Wind speed  (vc avg);Wind  direction  (vc avg);Wind  speed (max);Wind Dir.(Max wind speed);latitude;longitude;station_id
19 Oct 2019;2.5;207.34283510057;7.3;183.7;-24.1296;15.8947;31201
20 Oct 2019;5.2;177.29131342406;11.0;183.4;-24.1296;15.8947;31201
21 Oct 2019;3.4;203.61969197391;7.1;222.8;-24.1296;15.8947;31201
22 Oct 2019;2.2;260.89618269688;6.8;236.3;-24.1296;15.8947;31201
23 Oct 2019;1.4;242.85372199023;5.3;220.4;-24.1296;15.8947;31201
24 Oct 2019;1.7;262.4531377813;5.3;270.4;-24.1296;15.8947;31201
25 Oct 2019;2.0;227.02226448857;5.8;230.0;-24.1296;15.8947;31201
26 Oct 2019;1.8;256.87574441473;5.5;285.6;-24.1296;15.8947;31201
27 Oct 2019;2.2;271.56457990552;5.5;222.7;-24.1296;15.8947;31201
28 Oct 2019;3.9;181.3811600806;9.0;187.7;-24.1296;15.8947;31201
29 Oct 2019;1.6;119.63338438133;7.8;196.1;-24.1296;15.8947;31201
30 Oct 2019;1.4;182.6956768531;6.1;193.5;-24.1296;15.8947;31201
31 Oct 2019;1.7;220.67563179629;5.8;233.5;-24.1296;15.8947;31201
01 Nov 2019;2.9;177.85733665028;12.0;173.9;-24.1296;15.8947;31201
02 Nov 2019;3.3;191.70033167016;7.9;198.3;-24.1296;15.8947;31201
03 Nov 2019;5.0;181.76144575261;8.5;190.5;-24.1296;15.8947;31201
04 Nov 2019;2.6;204.1353280228;8.2;194.7;-24.1296;15.8947;31201
05 Nov 2019;4.1;183.73415821016;10.3;188.1;-24.1296;15.8947;31201
06 Nov 2019;6.7;180.51380550206;11.2;181.9;-24.1296;15.8947;31201
07 Nov 2019;2.1;242.23722258763;6.5;234.0;-24.1296;15.8947;31201
08 Nov 2019;2.1;224.76254358156;7.5;173.8;-24.1296;15.8947;31201
09 Nov 2019;4.7;183.36847729618;8.5;188.4;-24.1296;15.8947;31201
10 Nov 2019;2.2;249.53466411637;5.6;286.0;-24.1296;15.8947;31201
11 Nov 2019;2.2;232.4701709492;5.9;206.4;-24.1296;15.8947;31201
12 Nov 2019;2.0;225.85794995696;7.0;189.5;-24.1296;15.8947;31201
13 Nov 2019;2.0;232.575130965;5.9;220.1;-24.1296;15.8947;31201
14 Nov 2019;1.6;262.35203072519;7.3;257.1;-24.1296;15.8947;31201
15 Nov 2019;2.7;275.64996755767;8.2;281.2;-24.1296;15.8947;31201
16 Nov 2019;2.5;272.78345923302;6.0;276.0;-24.1296;15.8947;31201
17 Nov 2019;2.6;281.0305723897;6.0;278.6;-24.1296;15.8947;31201
18 Nov 2019;3.0;285.6505996252;6.3;273.0;-24.1296;15.8947;31201
19 Nov 2019;2.8;284.67001113399;6.2;280.6;-24.1296;15.8947;31201
20 Nov 2019;2.4;282.171307162;5.2;259.0;-24.1296;15.8947;31201
21 Nov 2019;2.3;264.59398260155;5.7;264.5;-24.1296;15.8947;31201
22 Nov 2019;1.9;258.46447003427;5.4;277.0;-24.1296;15.8947;31201
23 Nov 2019;2.1;227.55299329739;6.0;213.3;-24.1296;15.8947;31201
24 Nov 2019;2.5;212.03831268652;7.4;177.9;-24.1296;15.8947;31201
25 Nov 2019;0.9;100.64677526308;10.2;40.71;-24.1296;15.8947;31201
26 Nov 2019;2.9;294.6924810328;9.1;270.8;-24.1296;15.8947;31201
27 Nov 2019;2.7;260.72369189348;9.1;261.9;-24.1296;15.8947;31201
28 Nov 2019;2.1;265.65270105402;7.2;199.4;-24.1296;15.8947;31201
29 Nov 2019;2.5;215.89467049082;8.8;205.7;-24.1296;15.8947;31201
30 Nov 2019;4.6;186.08604356482;10.9;191.1;-24.1296;15.8947;31201
01 Dec 2019;2.6;217.84358975853;8.3;222.8;-24.1296;15.8947;31201
02 Dec 2019;2.5;280.49470095192;5.9;223.8;-24.1296;15.8947;31201
03 Dec 2019;1.7;261.486694434;6.0;239.9;-24.1296;15.8947;31201
04 Dec 2019;2.5;49.025058106796;8.6;66.35;-24.1296;15.8947;31201
05 Dec 2019;2.2;257.7752811659;5.8;271.9;-24.1296;15.8947;31201
06 Dec 2019;2.4;213.88614915309;9.3;181.5;-24.1296;15.8947;31201
07 Dec 2019;1.6;243.14998317254;7.3;62.08;-24.1296;15.8947;31201
08 Dec 2019;2.7;258.20555945855;6.3;219.9;-24.1296;15.8947;31201
09 Dec 2019;3.1;269.75575269362;6.7;218.0;-24.1296;15.8947;31201
10 Dec 2019;2.6;268.86937781097;6.1;276.9;-24.1296;15.8947;31201
11 Dec 2019;2.8;267.87904325385;6.3;232.0;-24.1296;15.8947;31201
12 Dec 2019;2.2;238.79702947015;5.9;217.3;-24.1296;15.8947;31201
13 Dec 2019;2.8;212.002552374;6.7;208.0;-24.1296;15.8947;31201
14 Dec 2019;4.9;182.37887944215;10.0;180.6;-24.1296;15.8947;31201
15 Dec 2019;1.1;181.25921440186;7.7;221.4;-24.1296;15.8947;31201
16 Dec 2019;2.5;307.5005041446;7.7;273.5;-24.1296;15.8947;31201
17 Dec 2019;3.6;283.43244727505;6.3;285.0;-24.1296;15.8947;31201
18 Dec 2019;2.1;252.13725972641;5.6;193.1;-24.1296;15.8947;31201
19 Dec 2019;2.0;240.2994531484;7.5;211.8;-24.1296;15.8947;31201
20 Dec 2019;2.6;268.37947854831;6.9;232.9;-24.1296;15.8947;31201
21 Dec 2019;1.9;201.18981528226;8.4;181.4;-24.1296;15.8947;31201
22 Dec 2019;2.4;149.07708844212;10.8;212.1;-24.1296;15.8947;31201
23 Dec 2019;2.7;274.44128566195;7.4;262.3;-24.1296;15.8947;31201
24 Dec 2019;2.8;269.69012473476;6.1;279.4;-24.1296;15.8947;31201
25 Dec 2019;2.6;217.88209654047;7.9;187.7;-24.1296;15.8947;31201
26 Dec 2019;1.9;204.2327275338;8.2;189.9;-24.1296;15.8947;31201
27 Dec 2019;3.5;176.27456980544;11.0;184.5;-24.1296;15.8947;31201
28 Dec 2019;2.8;260.13530287977;7.5;284.0;-24.1296;15.8947;31201
29 Dec 2019;2.8;228.9212290568;7.9;203.5;-24.1296;15.8947;31201
30 Dec 2019;2.6;241.69437240084;6.5;192.1;-24.1296;15.8947;31201
31 Dec 2019;2.8;227.90186352113;7.0;226.0;-24.1296;15.8947;31201
01 Jan 2020;2.3;242.711257236;8.2;212.8;-24.1296;15.8947;31201
02 Jan 2020;2.5;245.05446839519;8.9;227.0;-24.1296;15.8947;31201
03 Jan 2020;3.1;286.54705150399;8.3;272.6;-24.1296;15.8947;31201
04 Jan 2020;3.1;280.91444180701;7.6;244.9;-24.1296;15.8947;31201
05 Jan 2020;3.3;282.27983512507;6.8;269.9;-24.1296;15.8947;31201
06 Jan 2020;2.8;261.38549993289;8.3;282.3;-24.1296;15.8947;31201
07 Jan 2020;2.9;271.45448251684;6.1;264.2;-24.1296;15.8947;31201
08 Jan 2020;3.3;279.06756613162;6.6;272.1;-24.1296;15.8947;31201
09 Jan 2020;2.1;257.03451238845;5.6;192.3;-24.1296;15.8947;31201
10 Jan 2020;2.1;262.0856194238;7.0;231.7;-24.1296;15.8947;31201
11 Jan 2020;2.7;260.48835150392;7.1;204.9;-24.1296;15.8947;31201
12 Jan 2020;2.9;262.62776902017;7.3;202.8;-24.1296;15.8947;31201
13 Jan 2020;1.6;224.96500636022;9.1;176.4;-24.1296;15.8947;31201
14 Jan 2020;2.3;222.57132835211;9.6;198.0;-24.1296;15.8947;31201
15 Jan 2020;2.1;268.63215046047;6.8;237.6;-24.1296;15.8947;31201
16 Jan 2020;2.4;268.30531156276;7.7;193.1;-24.1296;15.8947;31201
17 Jan 2020;1.3;293.37629839358;8.5;290.4;-24.1296;15.8947;31201
18 Jan 2020;3.2;276.92009847002;6.1;260.2;-24.1296;15.8947;31201
19 Jan 2020;3.5;292.66495994862;5.5;284.1;-24.1296;15.8947;31201
20 Jan 2020;2.4;284.98467313436;5.0;301.3;-24.1296;15.8947;31201
21 Jan 2020;2.0;228.36069093705;7.1;201.4;-24.1296;15.8947;31201
22 Jan 2020;2.6;263.63197272023;5.7;241.3;-24.1296;15.8947;31201
23 Jan 2020;3.2;283.80428554325;5.8;274.9;-24.1296;15.8947;31201
24 Jan 2020;2.3;281.67591734405;5.3;276.5;-24.1296;15.8947;31201
25 Jan 2020;2.2;274.4654331801;5.5;267.5;-24.1296;15.8947;31201
26 Jan 2020;1.0;257.72160928443;3.4;291.3;-24.1296;15.8947;31201
27 Jan 2020;0.7;184.4106720281;7.7;217.5;-24.1296;15.8947;31201
28 Jan 2020;2.1;241.79171084389;7.6;233.2;-24.1296;15.8947;31201
29 Jan 2020;2.5;198.24930786512;9.3;229.3;-24.1296;15.8947;31201
30 Jan 2020;2.9;234.12962734653;7.8;274.0;-24.1296;15.8947;31201
31 Jan 2020;2.5;220.4660120944;7.9;189.9;-24.1296;15.8947;31201
01 Feb 2020;2.2;247.37638090656;5.9;213.1;-24.1296;15.8947;31201
02 Feb 2020;2.5;255.78375915104;6.9;177.0;-24.1296;15.8947;31201
03 Feb 2020;1.5;265.15294693218;8.7;133.8;-24.1296;15.8947;31201
04 Feb 2020;1.0;341.70158692327;8.2;184.1;-24.1296;15.8947;31201
05 Feb 2020;2.8;273.84173164806;6.4;309.9;-24.1296;15.8947;31201
06 Feb 2020;2.6;271.62702388438;6.7;240.2;-24.1296;15.8947;31201
07 Feb 2020;2.6;266.91212162354;5.4;221.8;-24.1296;15.8947;31201
08 Feb 2020;2.9;281.44766448334;5.3;288.9;-24.1296;15.8947;31201
09 Feb 2020;2.3;221.55494274875;7.1;206.1;-24.1296;15.8947;31201
10 Feb 2020;3.0;267.07788136988;6.9;250.9;-24.1296;15.8947;31201
11 Feb 2020;3.5;294.98200204652;7.2;299.5;-24.1296;15.8947;31201
12 Feb 2020;2.7;240.62226753424;7.4;183.2;-24.1296;15.8947;31201
13 Feb 2020;2.6;204.87021970843;9.2;224.6;-24.1296;15.8947;31201
14 Feb 2020;2.1;243.94377132935;8.0;228.1;-24.1296;15.8947;31201
15 Feb 2020;2.4;235.01643842151;6.7;208.8;-24.1296;15.8947;31201
16 Feb 2020;3.1;207.3645716101;7.6;188.3;-24.1296;15.8947;31201
17 Feb 2020;3.1;209.7468365388;8.3;210.4;-24.1296;15.8947;31201
18 Feb 2020;2.7;273.16799808096;6.1;266.6;-24.1296;15.8947;31201
19 Feb 2020;2.4;277.86287000504;6.4;222.0;-24.1296;15.8947;31201
20 Feb 2020;2.9;271.97350600438;6.9;253.1;-24.1296;15.8947;31201
21 Feb 2020;2.5;275.78107405089;6.2;276.4;-24.1296;15.8947;31201
22 Feb 2020;2.4;240.90285006783;7.1;229.3;-24.1296;15.8947;31201
23 Feb 2020;0.7;66.537400093131;10.0;207.5;-24.1296;15.8947;31201
24 Feb 2020;0.4;230.23569675077;6.6;250.0;-24.1296;15.8947;31201
25 Feb 2020;1.2;240.94142076516;8.2;213.8;-24.1296;15.8947;31201
26 Feb 2020;2.5;247.0332552236;7.0;192.3;-24.1296;15.8947;31201
27 Feb 2020;3.7;168.94170081456;12.5;187.6;-24.1296;15.8947;31201
28 Feb 2020;0.4;314.10024307873;7.2;288.0;-24.1296;15.8947;31201
29 Feb 2020;0.9;230.9160591418;8.4;305.2;-24.1296;15.8947;31201
01 Mar 2020;2.7;269.46617013264;7.6;265.5;-24.1296;15.8947;31201
02 Mar 2020;1.5;231.47001446905;7.8;194.8;-24.1296;15.8947;31201
03 Mar 2020;1.4;34.19079290621;6.4;26.24;-24.1296;15.8947;31201
04 Mar 2020;0.6;287.95256585013;8.1;221.6;-24.1296;15.8947;31201
05 Mar 2020;0.7;75.429915741383;6.6;210.0;-24.1296;15.8947;31201
06 Mar 2020;0.7;113.7392318198;7.6;210.4;-24.1296;15.8947;31201
07 Mar 2020;1.1;163.95811514143;8.1;216.5;-24.1296;15.8947;31201
08 Mar 2020;2.2;201.54170009945;9.3;209.2;-24.1296;15.8947;31201
09 Mar 2020;2.3;213.85774749311;9.5;224.9;-24.1296;15.8947;31201
10 Mar 2020;2.3;246.2789213223;7.4;222.7;-24.1296;15.8947;31201
11 Mar 2020;3.6;205.24947698576;6.3;197.5;-24.1296;15.8947;31201
12 Mar 2020;2.2;224.22263912523;5.6;221.6;-24.1296;15.8947;31201
13 Mar 2020;1.9;228.48377532671;5.5;229.7;-24.1296;15.8947;31201
14 Mar 2020;1.6;253.46174632362;5.3;223.8;-24.1296;15.8947;31201
15 Mar 2020;2.0;239.69492105137;5.5;216.7;-24.1296;15.8947;31201
16 Mar 2020;2.3;262.84976919085;7.9;232.0;-24.1296;15.8947;31201
17 Mar 2020;1.7;258.41982234134;7.4;213.7;-24.1296;15.8947;31201
18 Mar 2020;1.6;234.20041382048;7.0;212.0;-24.1296;15.8947;31201
19 Mar 2020;1.4;265.06768865556;6.2;283.2;-24.1296;15.8947;31201
20 Mar 2020;2.4;196.55790208641;9.9;205.8;-24.1296;15.8947;31201
21 Mar 2020;1.6;180.51900974956;6.3;222.2;-24.1296;15.8947;31201
22 Mar 2020;1.6;222.50481613903;6.8;182.2;-24.1296;15.8947;31201
23 Mar 2020;2.8;175.65651995801;7.9;187.3;-24.1296;15.8947;31201
24 Mar 2020;2.0;206.66414523734;7.9;217.1;-24.1296;15.8947;31201
25 Mar 2020;2.7;203.27644242847;9.8;203.8;-24.1296;15.8947;31201
26 Mar 2020;1.9;276.85211790175;5.4;258.7;-24.1296;15.8947;31201
27 Mar 2020;2.1;284.91587725168;5.6;276.6;-24.1296;15.8947;31201
28 Mar 2020;1.9;228.04512620178;6.3;212.3;-24.1296;15.8947;31201
29 Mar 2020;2.4;271.93807641324;6.5;250.7;-24.1296;15.8947;31201
30 Mar 2020;2.2;280.4620577254;7.4;248.0;-24.1296;15.8947;31201
31 Mar 2020;2.4;286.74001807395;4.2;306.7;-24.1296;15.8947;31201
01 Apr 2020;1.0;241.82526876942;5.5;264.7;-24.1296;15.8947;31201
02 Apr 2020;0.8;183.49587202371;12.7;178.0;-24.1296;15.8947;31201
03 Apr 2020;2.3;205.95809126841;8.3;213.6;-24.1296;15.8947;31201
04 Apr 2020;1.9;257.48213923801;7.2;232.5;-24.1296;15.8947;31201
05 Apr 2020;2.4;285.20454022503;5.9;261.1;-24.1296;15.8947;31201
06 Apr 2020;1.6;255.63605904351;6.1;192.0;-24.1296;15.8947;31201
07 Apr 2020;1.4;262.23949555186;4.9;245.0;-24.1296;15.8947;31201
08 Apr 2020;1.5;268.79663642157;4.8;292.7;-24.1296;15.8947;31201
09 Apr 2020;1.7;211.38755238907;6.3;191.9;-24.1296;15.8947;31201
10 Apr 2020;1.4;240.59675689874;5.7;200.3;-24.1296;15.8947;31201
11 Apr 2020;1.7;239.96089901971;7.7;200.7;-24.1296;15.8947;31201
12 Apr 2020;2.1;217.10173481976;7.4;209.3;-24.1296;15.8947;31201
13 Apr 2020;2.3;233.62465826022;7.5;202.5;-24.1296;15.8947;31201
14 Apr 2020;0.8;257.34105144184;4.0;201.1;-24.1296;15.8947;31201
15 Apr 2020;1.1;206.97395249154;6.9;218.3;-24.1296;15.8947;31201
16 Apr 2020;1.3;235.37071247936;5.8;253.3;-24.1296;15.8947;31201
17 Apr 2020;2.2;278.30179163042;5.7;300.4;-24.1296;15.8947;31201
18 Apr 2020;1.3;285.63916291615;7.1;319.8;-24.1296;15.8947;31201
19 Apr 2020;1.7;284.07295425082;7.0;242.5;-24.1296;15.8947;31201
20 Apr 2020;0.9;228.37612291591;5.8;62.65;-24.1296;15.8947;31201
21 Apr 2020;1.4;71.464550200199;8.4;341.8;-24.1296;15.8947;31201
22 Apr 2020;0.9;111.79930358573;7.3;181.9;-24.1296;15.8947;31201
23 Apr 2020;2.7;214.43628320477;12.0;185.9;-24.1296;15.8947;31201
24 Apr 2020;2.0;223.61859261674;8.1;180.2;-24.1296;15.8947;31201
25 Apr 2020;1.3;245.64548884806;5.3;294.4;-24.1296;15.8947;31201
26 Apr 2020;1.3;271.41523918721;5.4;276.6;-24.1296;15.8947;31201
27 Apr 2020;1.6;282.59624551469;5.6;298.0;-24.1296;15.8947;31201
28 Apr 2020;0.4;28.856238595997;5.2;265.2;-24.1296;15.8947;31201
29 Apr 2020;1.1;276.99233250098;4.8;270.8;-24.1296;15.8947;31201
30 Apr 2020;1.1;241.59994220446;5.2;243.9;-24.1296;15.8947;31201
01 May 2020;0.6;307.5967731848;6.3;27.59;-24.1296;15.8947;31201
02 May 2020;2.1;229.62868812785;5.4;226.6;-24.1296;15.8947;31201
03 May 2020;1.6;241.31332867402;5.1;283.9;-24.1296;15.8947;31201
04 May 2020;1.3;193.343024182;5.0;220.4;-24.1296;15.8947;31201
05 May 2020;2.0;96.942989677391;6.7;23.16;-24.1296;15.8947;31201
06 May 2020;2.5;68.810370239399;8.6;40.16;-24.1296;15.8947;31201
07 May 2020;1.5;132.9642798591;5.6;180.4;-24.1296;15.8947;31201
08 May 2020;2.4;189.04629409928;7.2;176.0;-24.1296;15.8947;31201
09 May 2020;0.6;46.322738570642;4.5;4.34;-24.1296;15.8947;31201
10 May 2020;2.6;21.040541585;9.3;27.12;-24.1296;15.8947;31201
11 May 2020;1.6;0.88438160922703;7.0;327.8;-24.1296;15.8947;31201
12 May 2020;2.0;218.3002084752;6.7;229.8;-24.1296;15.8947;31201
13 May 2020;0.5;237.97332332071;3.3;260.3;-24.1296;15.8947;31201
14 May 2020;0.4;284.47785414276;8.2;27.88;-24.1296;15.8947;31201
15 May 2020;1.5;223.34101820969;3.9;230.8;-24.1296;15.8947;31201
16 May 2020;1.0;165.96627192987;4.5;184.8;-24.1296;15.8947;31201
17 May 2020;0.7;226.3307235098;4.9;210.5;-24.1296;15.8947;31201
18 May 2020;1.2;64.198046668975;5.8;32.98;-24.1296;15.8947;31201
19 May 2020;2.8;25.859019974082;7.7;34.95;-24.1296;15.8947;31201
20 May 2020;2.8;3.5708537661706;6.8;24.9;-24.1296;15.8947;31201
21 May 2020;1.2;239.86931691398;4.7;214.0;-24.1296;15.8947;31201
22 May 2020;1.0;223.45091822484;5.3;216.8;-24.1296;15.8947;31201
23 May 2020;1.0;242.50074183399;5.5;228.6;-24.1296;15.8947;31201
24 May 2020;1.6;269.2301878157;5.9;341.0;-24.1296;15.8947;31201
25 May 2020;1.9;230.91451281438;4.9;214.3;-24.1296;15.8947;31201
26 May 2020;1.0;277.59373820967;3.3;257.6;-24.1296;15.8947;31201
27 May 2020;0.9;169.83527022584;3.9;182.6;-24.1296;15.8947;31201
28 May 2020;1.5;268.95718692618;4.6;312.0;-24.1296;15.8947;31201
29 May 2020;1.0;272.93877241036;4.3;340.8;-24.1296;15.8947;31201
30 May 2020;1.0;250.7604074965;3.7;329.6;-24.1296;15.8947;31201
31 May 2020;1.0;229.57067370445;5.7;334.6;-24.1296;15.8947;31201
01 Jun 2020;0.6;278.63956982108;4.2;342.9;-24.1296;15.8947;31201
02 Jun 2020;0.5;223.50684797438;5.6;359.5;-24.1296;15.8947;31201
03 Jun 2020;1.0;249.94386034566;5.2;211.3;-24.1296;15.8947;31201
04 Jun 2020;1.2;231.11046919056;5.8;302.3;-24.1296;15.8947;31201
05 Jun 2020;1.1;171.51317687166;4.6;178.2;-24.1296;15.8947;31201
06 Jun 2020;0.2;9.7090189030444;6.7;22.02;-24.1296;15.8947;31201
07 Jun 2020;0.3;355.0928813177;7.0;35.91;-24.1296;15.8947;31201
08 Jun 2020;2.8;330.52069198772;6.9;327.1;-24.1296;15.8947;31201
09 Jun 2020;3.4;309.98926596534;6.4;310.5;-24.1296;15.8947;31201
10 Jun 2020;2.4;253.0486564593;5.6;182.1;-24.1296;15.8947;31201
11 Jun 2020;4.7;167.06279978834;7.8;178.8;-24.1296;15.8947;31201
12 Jun 2020;4.5;98.224398428589;6.6;96.9;-24.1296;15.8947;31201
13 Jun 2020;2.2;102.64581029431;6.1;67.79;-24.1296;15.8947;31201
14 Jun 2020;1.1;231.56405985122;3.5;330.6;-24.1296;15.8947;31201
15 Jun 2020;1.0;152.14035058561;3.4;93.1;-24.1296;15.8947;31201
16 Jun 2020;3.4;92.164826099675;5.7;66.38;-24.1296;15.8947;31201
17 Jun 2020;2.4;76.644820636408;6.5;57.3;-24.1296;15.8947;31201
18 Jun 2020;1.8;40.89074440092;6.6;14.77;-24.1296;15.8947;31201
19 Jun 2020;1.0;24.65662001809;5.0;13.83;-24.1296;15.8947;31201
20 Jun 2020;1.6;266.13938230154;5.4;334.8;-24.1296;15.8947;31201
21 Jun 2020;0.9;211.97206966534;3.0;199.7;-24.1296;15.8947;31201
22 Jun 2020;0.7;232.46945650356;3.8;339.5;-24.1296;15.8947;31201
23 Jun 2020;0.5;324.53369144696;5.0;21.19;-24.1296;15.8947;31201
24 Jun 2020;2.3;349.74550793147;7.9;357.4;-24.1296;15.8947;31201
25 Jun 2020;1.5;271.48026113379;5.0;295.8;-24.1296;15.8947;31201
26 Jun 2020;1.2;236.18577933237;3.5;296.1;-24.1296;15.8947;31201
27 Jun 2020;2.3;185.65508875525;4.4;181.8;-24.1296;15.8947;31201
28 Jun 2020;1.6;218.87444437949;3.7;240.8;-24.1296;15.8947;31201
29 Jun 2020;0.8;224.01519378972;4.7;2.41;-24.1296;15.8947;31201
30 Jun 2020;1.2;102.83208468505;3.3;93.0;-24.1296;15.8947;31201
01 Jul 2020;1.0;41.49333974386;5.9;21.15;-24.1296;15.8947;31201
02 Jul 2020;0.6;187.81604239781;2.9;323.4;-24.1296;15.8947;31201
03 Jul 2020;2.3;89.445077236915;5.4;58.6;-24.1296;15.8947;31201
04 Jul 2020;1.9;143.81616588948;4.0;181.4;-24.1296;15.8947;31201
05 Jul 2020;1.5;88.740763710316;4.4;41.65;-24.1296;15.8947;31201
06 Jul 2020;1.3;293.86094450581;5.2;218.2;-24.1296;15.8947;31201
07 Jul 2020;1.0;224.59883239583;6.6;191.8;-24.1296;15.8947;31201
08 Jul 2020;3.0;324.37854882374;11.5;330.4;-24.1296;15.8947;31201
09 Jul 2020;3.1;307.59363537858;9.1;312.9;-24.1296;15.8947;31201
10 Jul 2020;4.6;292.72451143146;8.7;287.5;-24.1296;15.8947;31201
11 Jul 2020;2.3;162.8817671779;5.6;183.5;-24.1296;15.8947;31201
12 Jul 2020;2.0;299.26623177288;8.7;327.2;-24.1296;15.8947;31201
13 Jul 2020;2.5;186.60041287152;5.3;207.7;-24.1296;15.8947;31201
14 Jul 2020;3.4;114.82479978829;7.3;79.04;-24.1296;15.8947;31201
15 Jul 2020;4.6;108.20372216116;6.4;113.1;-24.1296;15.8947;31201
16 Jul 2020;4.0;105.69373935354;10.0;44.76;-24.1296;15.8947;31201
17 Jul 2020;2.7;96.019190639694;6.5;55.02;-24.1296;15.8947;31201
18 Jul 2020;1.1;146.50754726576;5.7;78.32;-24.1296;15.8947;31201
19 Jul 2020;0.5;21.986596352619;6.0;58.8;-24.1296;15.8947;31201
20 Jul 2020;1.4;9.9898973277521;5.3;22.65;-24.1296;15.8947;31201
21 Jul 2020;0.9;286.05650547348;6.0;339.8;-24.1296;15.8947;31201
22 Jul 2020;0.6;130.90022155644;6.4;28.51;-24.1296;15.8947;31201
23 Jul 2020;2.0;86.243434368325;6.4;41.67;-24.1296;15.8947;31201
24 Jul 2020;2.7;39.220803484006;8.2;34.99;-24.1296;15.8947;31201
25 Jul 2020;0.6;26.398348198539;6.7;10.85;-24.1296;15.8947;31201
26 Jul 2020;1.8;104.76564485084;3.9;57.91;-24.1296;15.8947;31201
27 Jul 2020;1.3;69.230212543776;7.0;32.19;-24.1296;15.8947;31201
28 Jul 2020;1.3;268.91531281583;6.5;343.6;-24.1296;15.8947;31201
29 Jul 2020;2.1;199.77139291411;5.4;204.5;-24.1296;15.8947;31201
30 Jul 2020;3.9;62.825158015599;9.4;41.13;-24.1296;15.8947;31201
31 Jul 2020;3.5;47.092165761732;9.1;21.98;-24.1296;15.8947;31201
01 Aug 2020;3.2;29.172387151748;8.3;43.51;-24.1296;15.8947;31201
02 Aug 2020;1.2;16.264040650088;6.1;21.9;-24.1296;15.8947;31201
03 Aug 2020;1.1;234.79201172758;5.7;208.3;-24.1296;15.8947;31201
04 Aug 2020;1.5;249.76613158049;4.4;266.2;-24.1296;15.8947;31201
05 Aug 2020;1.6;249.30096341203;5.3;263.4;-24.1296;15.8947;31201
06 Aug 2020;2.9;114.54517192792;8.2;93.8;-24.1296;15.8947;31201
07 Aug 2020;3.5;49.633021271173;8.2;87.3;-24.1296;15.8947;31201
08 Aug 2020;3.1;297.6995992053;6.3;280.8;-24.1296;15.8947;31201
09 Aug 2020;1.4;180.65429121278;3.9;180.0;-24.1296;15.8947;31201
10 Aug 2020;0.6;251.44295560533;4.7;274.6;-24.1296;15.8947;31201
11 Aug 2020;1.9;188.12386024343;4.1;176.9;-24.1296;15.8947;31201
12 Aug 2020;2.7;184.71057241167;5.0;183.1;-24.1296;15.8947;31201
13 Aug 2020;2.8;101.79783967437;6.2;97.8;-24.1296;15.8947;31201
14 Aug 2020;1.6;308.44397605798;8.1;308.0;-24.1296;15.8947;31201
15 Aug 2020;1.8;215.62919085826;5.9;189.8;-24.1296;15.8947;31201
16 Aug 2020;0.9;185.13749837686;3.4;150.2;-24.1296;15.8947;31201
17 Aug 2020;2.7;222.52122625412;6.8;296.8;-24.1296;15.8947;31201
18 Aug 2020;3.8;129.35857186201;7.8;144.8;-24.1296;15.8947;31201
19 Aug 2020;4.4;107.28216015872;6.4;106.1;-24.1296;15.8947;31201
20 Aug 2020;2.0;158.88123803098;5.2;175.6;-24.1296;15.8947;31201
21 Aug 2020;1.5;105.64507737728;3.7;95.9;-24.1296;15.8947;31201
22 Aug 2020;1.5;110.6368615663;5.3;43.02;-24.1296;15.8947;31201
23 Aug 2020;0.9;271.37772989014;6.1;354.6;-24.1296;15.8947;31201
24 Aug 2020;1.5;272.69367328039;5.4;336.4;-24.1296;15.8947;31201
25 Aug 2020;2.0;285.06414780799;5.5;300.3;-24.1296;15.8947;31201
26 Aug 2020;2.0;285.68115742817;5.0;296.4;-24.1296;15.8947;31201
27 Aug 2020;1.1;222.49006559016;4.1;211.5;-24.1296;15.8947;31201
28 Aug 2020;1.7;241.05269750721;5.0;230.8;-24.1296;15.8947;31201
29 Aug 2020;3.5;192.63679119423;9.2;187.0;-24.1296;15.8947;31201
30 Aug 2020;2.2;140.6322802223;4.3;92.4;-24.1296;15.8947;31201
31 Aug 2020;1.3;157.7155217719;4.3;191.6;-24.1296;15.8947;31201
01 Sep 2020;2.7;289.3944554694;6.5;294.8;-24.1296;15.8947;31201
02 Sep 2020;1.3;276.39373053171;4.2;300.8;-24.1296;15.8947;31201
03 Sep 2020;2.5;296.45582498069;8.4;305.3;-24.1296;15.8947;31201
04 Sep 2020;1.2;227.66562623635;4.9;219.7;-24.1296;15.8947;31201
05 Sep 2020;1.4;224.86652363364;5.7;332.5;-24.1296;15.8947;31201
06 Sep 2020;1.2;272.53378618273;5.2;323.6;-24.1296;15.8947;31201
07 Sep 2020;1.4;256.46560529509;6.0;267.9;-24.1296;15.8947;31201
08 Sep 2020;1.1;201.73540471722;6.4;197.3;-24.1296;15.8947;31201
09 Sep 2020;2.0;85.102988775216;6.2;28.63;-24.1296;15.8947;31201
10 Sep 2020;1.3;80.879669017856;7.8;181.4;-24.1296;15.8947;31201
11 Sep 2020;1.3;283.44850461004;6.7;236.8;-24.1296;15.8947;31201
12 Sep 2020;2.7;288.91722817935;8.0;279.4;-24.1296;15.8947;31201
13 Sep 2020;2.0;193.2609055052;6.6;183.9;-24.1296;15.8947;31201
14 Sep 2020;2.1;238.76398992919;5.6;257.2;-24.1296;15.8947;31201
15 Sep 2020;1.6;236.3169465841;4.6;234.1;-24.1296;15.8947;31201
