Date;"Air temp.  (avg)";"Air  temp.  (min)";Airtemp.(max);Precip.(total);"Wind speed  (vc avg)";"Wind  direction  (vc avg)";"Wind  speed (max)";"Wind Dir.(Max wind speed)";"Surface  temp. (avg)";"Humidity  (avg) ";Barom.Press.(avg);"Solar Irradiance  (avg)";"Solar  Irradiance  (sum)";"Leaf Wetness  (avg)"
"01 Jan 2020";28.3;21.6;36.6;0;2.3;242.711257236;8.2;212.8;38;14.1;894;356;30.76;147
"02 Jan 2020";29.1;20.6;37.8;0;2.5;245.05446839519;8.9;227;38.1;12;893.9;360.4;31.14;146.9
"03 Jan 2020";29.5;21.3;37.6;0;3.1;286.54705150399;8.3;272.6;38.4;16.2;894.4;361;31.19;147.2
"04 Jan 2020";29.9;23.1;37.4;0;3.1;280.91444180701;7.6;244.9;38.5;19.3;893.8;357.8;30.92;147.4
"05 Jan 2020";25.6;18.2;33.9;0;3.3;282.27983512507;6.8;269.9;37.3;30.5;894.4;342.6;29.6;147.4
"06 Jan 2020";26.5;19.9;34.1;0;2.8;261.38549993289;8.3;282.3;37;30.2;892.4;336.4;29.06;147.6
"07 Jan 2020";24.7;18.6;30.3;0;2.9;271.45448251684;6.1;264.2;36.4;28.8;891.4;356.8;30.83;147.3
"08 Jan 2020";22;15.2;29.5;0;3.3;279.06756613162;6.6;272.1;34.2;38.7;894.5;363.6;31.42;147.5
"09 Jan 2020";23.8;13.9;31.2;0;2.1;257.03451238845;5.6;192.3;34.1;28.6;896;371.7;32.12;147.1
"10 Jan 2020";26.6;18;34.8;0;2.1;262.0856194238;7;231.7;35.8;21.5;895.3;370.9;32.04;147.3
"11 Jan 2020";26.9;17.6;36.2;0;2.7;260.48835150392;7.1;204.9;35.3;22.6;894.9;334.3;28.88;147.3
"12 Jan 2020";26;17.9;34.7;0.1;2.9;262.62776902017;7.3;202.8;36.3;37;895.1;345;29.81;148.1
"13 Jan 2020";28.2;21.3;36.4;0.7;1.6;224.96500636022;9.1;176.4;37.6;32.4;894.6;298.2;25.77;148
"14 Jan 2020";29.2;19.9;38.6;0;2.3;222.57132835211;9.6;198;38.4;26.5;893.3;335.6;28.99;147.4
"15 Jan 2020";31.9;23.8;38.7;0;2.1;268.63215046047;6.8;237.6;39.9;18.7;893.7;340.6;29.43;147.4
"16 Jan 2020";30.1;23.2;37.4;0;2.4;268.30531156276;7.7;193.1;39.2;27.3;894.4;338.9;29.28;147.8
"17 Jan 2020";27.4;21.5;36.1;3.6;1.3;293.37629839358;8.5;290.4;37.3;38.6;893.5;290.4;25.09;148
"18 Jan 2020";25.8;20.7;32.1;0;3.2;276.92009847002;6.1;260.2;36.7;41;892.8;343.4;29.67;147.7
"19 Jan 2020";20.7;13.8;27.8;0;3.5;292.66495994862;5.5;284.1;33.4;54.3;893.6;325.8;28.15;150.2
"20 Jan 2020";22.9;13.5;30.5;0;2.4;284.98467313436;5;301.3;33;33.2;894.6;366.4;31.65;147.5
"21 Jan 2020";26.1;16.1;34.7;0;2;228.36069093705;7.1;201.4;34.9;21.8;895.2;362.2;31.29;147.1
"22 Jan 2020";25.4;18.9;31.8;0;2.6;263.63197272023;5.7;241.3;35.3;20.7;894.6;354.3;30.61;147
"23 Jan 2020";22.9;16.4;29.2;0;3.2;283.80428554325;5.8;274.9;33.6;29.8;893.1;359.9;31.1;147.2
"24 Jan 2020";21.3;12;29.2;0;2.3;281.67591734405;5.3;276.5;32.4;42.3;894.5;362;31.28;147.6
"25 Jan 2020";22.8;13.4;31;0;2.2;274.4654331801;5.5;267.5;32.7;37.8;895.2;365.7;31.6;147.8
"26 Jan 2020";24.1;14.7;32.6;0;1;257.72160928443;3.4;291.3;33.4;25;895.6;369.4;31.91;147.1
"27 Jan 2020";29.1;19.6;36.8;0;0.7;184.4106720281;7.7;217.5;35.5;18.3;895.9;351.9;30.4;147.2
"28 Jan 2020";30.7;21.2;37.8;0;2.1;241.79171084389;7.6;233.2;37.5;16.1;895.1;351.9;30.41;147.3
"29 Jan 2020";31.4;22.3;38.8;0;2.5;198.24930786512;9.3;229.3;38.6;12.3;894.4;346.6;29.95;147.2
"30 Jan 2020";30.6;22.7;36.7;0;2.9;234.12962734653;7.8;274;37.5;8.9;895.3;349.6;30.2;146.8
"31 Jan 2020";28;18.9;36.7;0;2.5;220.4660120944;7.9;189.9;36.9;16.7;895.9;345.4;29.84;146.9
