Date;"Air temp.  (avg)";"Air  temp.  (min)";Airtemp.(max);Precip.(total);"Wind speed  (vc avg)";"Wind  direction  (vc avg)";"Wind  speed (max)";"Wind Dir.(Max wind speed)";"Surface  temp. (avg)";"Humidity  (avg) ";Barom.Press.(avg);"Solar Irradiance  (avg)";"Solar  Irradiance  (sum)";"Leaf Wetness  (avg)"
"01 Aug 2024";18.2;13.7;23.8;0;2.6;117.2658963912;5.8;96.4;;10.8;898.5;230.2;19.89;145
"02 Aug 2024";19.9;13.5;28;0;1.4;115.18787450194;4.8;37.9;;7.9;898.3;232.4;20.08;144.8
"03 Aug 2024";20.8;15.8;28.1;0;2.8;308.30970626397;7.7;326.3;;17.1;896.6;146.3;12.64;145.3
"04 Aug 2024";12.4;6.4;19.9;0;1.4;231.40650495212;6.4;185.7;;59;899.8;198;17.11;146.1
"05 Aug 2024";17.1;8.2;26.1;0;1.2;130.44819384528;3.9;125.8;;21.4;898.8;230.5;19.92;145.6
"06 Aug 2024";19.8;12.7;26.6;0;1.7;268.36299915336;5.3;305.7;;16.3;897.2;228.4;19.74;145.4
"07 Aug 2024";17.4;11.1;25.1;0;2.8;302.86215999644;5.5;296.7;;26.6;896;225.2;19.46;145.6
"08 Aug 2024";14.6;8.8;20.4;0;2.8;295.52774558919;6.4;293.4;;48.8;897.4;207.2;17.9;146.6
"09 Aug 2024";18.7;8.3;29;0;3.1;180.83714979627;6.3;197.6;;13.9;899.3;239.7;20.71;145.3
"10 Aug 2024";22.1;14.4;31.1;0;3;187.56040187486;6.6;188;;5.7;899;230.5;19.91;144.9
"11 Aug 2024";21.4;15.7;29;0;3.6;179.96989620216;7.8;174.3;;11.9;898.8;223.5;19.31;145.3
"12 Aug 2024";23.7;16.1;32.2;0;0.7;215.16009401039;3.2;136.5;;5.6;897.9;235.8;20.37;145
"13 Aug 2024";22.9;17.4;31.1;0;2.4;206.3646503772;8;180.9;;6.7;898.3;225.9;19.52;145
"14 Aug 2024";23;16.1;29.7;0;2.2;105.28843913867;6.1;92.8;;3.4;899.1;250.3;21.62;144.8
"15 Aug 2024";25.3;18;32.4;0;1.3;318.15946604779;7.3;352.9;;5.2;899.7;244.5;20.25;145
"16 Aug 2024";23.1;15.7;31.6;0;1.8;267.00342698681;5.7;280.3;;8;899.9;232;20.04;144.9
"17 Aug 2024";22.6;16.1;30.6;0;1.5;239.33883067913;4;268.9;;7.8;899.8;228.6;19.75;145.1
"18 Aug 2024";23.7;16.5;31.4;0;1.8;221.95244361656;4.1;226.5;;6.1;900.4;231.1;19.97;145.1
"19 Aug 2024";25.5;18.5;33.1;0;1.2;312.38682541934;8;334.9;;5.4;900.2;237.7;20.54;145.1
"20 Aug 2024";25.5;19.1;32.7;0;1.1;239.25553128867;6.4;197;;7.3;900.1;242.5;20.95;145.3
"21 Aug 2024";24.8;17.8;32;0;2.7;191.02675932288;5.6;194.3;;6.3;900.4;243.5;21.03;145.1
"22 Aug 2024";25.6;19.7;32.3;0;0.4;98.794181937535;4.5;232.9;;5.8;899;249.8;21.58;145.2
"23 Aug 2024";23.3;12.6;32.1;0;2.6;281.26826671147;7.5;275.5;;12.8;897.7;250.3;21.63;145.2
"24 Aug 2024";17.8;9.7;25.9;0;1.4;224.61351598309;6.4;180.8;;31.5;899.2;244.6;21.13;145.8
"25 Aug 2024";21.9;14;30.2;0;1.3;243.15501536528;4.7;300.3;;12.7;899.7;253.4;21.89;145.3
"26 Aug 2024";22.1;14.7;30.3;0;1.3;233.76601360571;3.9;274.4;;8.3;899;264;22.81;145
"27 Aug 2024";21.8;15.3;29;0;3.3;188.29733449524;7.5;182.7;;6.5;898.3;267.5;23.11;145
"28 Aug 2024";21.8;14.9;29.4;0;2.6;181.70673499536;7.2;193.5;;7.7;898.7;270.4;23.36;145
"29 Aug 2024";22;15.2;29.1;0;1.4;130.86231038327;5;123.5;;11.5;898.4;271.1;23.42;145.2
"30 Aug 2024";23.6;16.5;32;0;1.5;308.52165712161;7.2;308.6;;10.5;897.9;256.2;22.13;145.3
"31 Aug 2024";24.7;16.6;32.7;0;1.7;211.94275155869;5.5;177.2;;9.4;899.2;243.1;21.01;145.3
