Date;"Air temp.  (avg)";"Air  temp.  (min)";Airtemp.(max);Precip.(total);"Wind speed  (vc avg)";"Wind  direction  (vc avg)";"Wind  speed (max)";"Wind Dir.(Max wind speed)";"Surface  temp. (avg)";"Humidity  (avg) ";Barom.Press.(avg);"Solar Irradiance  (avg)";"Solar  Irradiance  (sum)";"Leaf Wetness  (avg)"
"01 May 2017";22.6;15.9;29.6;0;1.3;267.63173887049;5.6;220.2;25.4;42.9;898.9;221.8;19.16;147.6
"02 May 2017";24.4;18.6;29.7;0;0.9;28.276197034725;4.6;221;26.4;32.8;899.3;202.7;17.52;147.4
"03 May 2017";23.8;16.9;29.5;0;0.8;95.226444845044;5.6;197.8;26.2;32.8;898.6;207.9;17.96;147.2
"04 May 2017";23.9;17.5;29.6;0;0.9;251.36050805357;5.2;186;26.5;36;897.5;185.7;16.04;147.5
"05 May 2017";24.5;19.7;29.5;0;1.7;283.74846573485;6.1;336.2;26.9;33;897.9;173.8;15.02;147.5
"06 May 2017";23.8;20.1;29.1;0;0.9;179.26957182929;7.2;176.9;26.5;32.1;898.8;182.9;15.8;147.4
"07 May 2017";24;19.8;29.8;0;0.5;259.18544569808;6;25.96;26.3;25.8;897.3;181.1;15.65;147.2
"08 May 2017";23.8;17.6;30.1;0;1.5;256.90335200955;5.7;343.2;26;26.3;897.5;200;17.28;147.1
"09 May 2017";24;18.4;30.6;0;0.8;297.48761280291;5.6;328.3;25.8;24.1;897.6;201.8;17.44;147
"10 May 2017";24.2;19;30.9;0;2;279.66736775484;6.9;295.4;26.1;27.8;897.4;215.9;18.66;147.2
"11 May 2017";21.5;15.1;28.4;0;1.7;276.03726606246;5.6;289.3;25.2;35;898.7;216;18.66;147
"12 May 2017";23.1;16.4;30.2;0;0.3;326.08429521635;6.1;32.47;24.5;23.1;899.1;221.5;19.14;146.7
"13 May 2017";23.5;18.2;30.9;0;1.8;130.04851451364;5.3;107.3;24.8;18.4;898.5;219.3;18.95;146.6
"14 May 2017";23.8;17.4;30.8;0;2.3;134.68604362762;5.3;97.8;24.9;18.6;898;214.7;18.55;146.5
"15 May 2017";23;16;30.1;0;2.3;149.5911218709;5.5;206.5;24.9;18.9;899.1;215.4;18.61;146.6
"16 May 2017";22.3;14.2;29.6;0;2.5;166.85055898995;5.6;191.3;24.3;16.7;900.2;215;18.57;146.4
"17 May 2017";22.2;16.3;29.1;0;1.5;156.40288111009;3.3;89.3;23.9;15.3;899.4;215.5;18.62;146.2
"18 May 2017";22.2;15.9;28.8;0;1.1;252.99682425398;4.5;180.9;23.6;19.3;899.2;213.3;18.43;146.4
"19 May 2017";22.6;15;29.5;0;0.1;8.2110613724622;5.4;198;23.8;20.5;901;210.7;18.2;146.5
"20 May 2017";22.5;15.3;28.7;0;1.3;64.018572332125;6.7;21.45;23.7;18.9;902.2;213;18.41;146.4
"21 May 2017";23.4;16.6;28.5;0;1.8;48.329489509849;7.6;21.71;23.5;16.2;900.4;209.6;18.11;146.5
"22 May 2017";23;18;28.2;0;2;24.14633213275;7.6;31.3;23.2;16.4;898.5;207.8;17.95;146.3
"23 May 2017";22;15.9;27.9;0;2.3;356.5138288355;6.1;20.71;23;15.7;898.3;210.7;18.2;146.1
"24 May 2017";21.1;13.5;27.9;0;1.4;258.04801200937;5.6;177.3;22.6;22.5;898.4;198.3;17.13;146.2
"25 May 2017";21.4;15.5;28.6;0;1.7;239.40796372103;5.5;292.9;23.1;23.5;897.8;200.5;17.33;146.4
"26 May 2017";20.4;14.3;27.7;0;1.5;237.93308830871;4.7;273.7;22.7;22.9;897.4;193.6;16.73;146.3
"27 May 2017";17.9;10.5;24.6;0;0.6;316.31317283831;6;325.2;21;26.1;899;204.5;17.67;146.1
"28 May 2017";20.1;15;26.6;0;3.9;100.78174167709;7;97.1;21.6;17.4;900.7;208.6;18.02;146.1
"29 May 2017";21.4;16.1;28.7;0;1.9;106.60834245254;4.5;100.5;22.2;16.9;900.7;200;17.28;146.1
"30 May 2017";22.8;17.2;29.5;0;0.4;158.10101728023;3.5;3.45;22.4;14.7;900.5;200.8;17.35;146.2
"31 May 2017";22;15.3;30;0;1.2;181.71407692785;3.5;161.1;22.6;18.2;900.6;198.8;17.17;146.2
