Date;"Air temp.  (avg)";"Air  temp.  (min)";Airtemp.(max);Precip.(total);"Wind speed  (vc avg)";"Wind  direction  (vc avg)";"Wind  speed (max)";"Wind Dir.(Max wind speed)";"Surface  temp. (avg)";"Humidity  (avg) ";Barom.Press.(avg);"Solar Irradiance  (avg)";"Solar  Irradiance  (sum)";"Leaf Wetness  (avg)"
"01 Apr 2017";28.2;22.6;35.1;;1.7;213.72459047228;7.3;210;32.4;18.7;898.3;281.1;24.29;147.3
"02 Apr 2017";28.2;22.5;34.3;;1.7;209.66487234677;7.1;204;32.5;19.3;898;278.2;24.04;147.3
"03 Apr 2017";28.7;21.3;35.3;;1.6;193.95951524531;7.2;206.6;32.7;18;898.5;276.9;23.92;147.2
"04 Apr 2017";28.7;21.6;35.4;;2;211.32937819666;8.3;171.6;32.7;19.2;899;274.1;23.68;147.3
"05 Apr 2017";28.3;20.4;34.8;;1.8;212.03999876432;6.4;237.5;32.8;18.3;898.2;276;23.84;147.2
"06 Apr 2017";27.7;21.7;34.3;;1.6;229.96306316694;6.9;226.2;32.4;18.6;896;269.3;23.27;147.1
"07 Apr 2017";26.8;19.7;33.1;;1.9;212.71277218958;7.5;215.8;32.1;17.2;894.4;264.7;22.87;146.8
"08 Apr 2017";26.7;22.4;33.1;;1.8;265.600038789;8.1;323.9;31.5;20.7;895.2;247;21.34;146.5
"09 Apr 2017";25.5;21.3;32.4;;1.7;284.80052457652;6.3;290.8;31.3;35.3;897.5;197.5;17.06;147
"10 Apr 2017";25.4;18.6;32.2;;1.4;212.11867028924;7.9;179.2;31.1;36.2;896.8;255.5;22.08;147.4
"11 Apr 2017";24.8;18.8;31.8;6;1.7;235.90777369184;7.5;252.7;28.7;33.7;894.9;217.8;18.81;149.3
"12 Apr 2017";24;19.4;30.2;0;2.7;239.90692039646;6.5;223.1;25.9;35.5;893.5;224.4;19.39;147.1
"13 Apr 2017";20;14.2;26;0;2;266.77954815583;4.9;290.6;25.7;30.4;894.7;270.4;23.36;146.4
"14 Apr 2017";21.1;14.1;29.6;0;0.9;289.3091964771;6.8;317.6;24.9;27.9;896.1;272.1;23.51;146.3
"15 Apr 2017";24.7;17.6;31.9;0;2;47.989282763887;9.4;34.47;26.5;26.8;897.5;263.4;22.76;146.7
"16 Apr 2017";25.9;18.3;32.8;0;0.7;131.92485349938;7.9;17.52;28;28;897.1;257.5;22.25;146.9
"17 Apr 2017";26.5;20.8;31.9;0.1;1.7;283.04749298796;8.1;306.1;29.5;30.2;896.8;226;19.52;147.2
"18 Apr 2017";25;18.4;31.9;0;1.9;192.46898557981;7.4;204;29.9;34.3;896.8;269.3;23.27;147.2
"19 Apr 2017";22.1;18.7;28.5;7.1;2.4;114.33676256989;7.5;209;23.5;42.6;897.1;62.9;5.44;154.3
"20 Apr 2017";20.2;16.8;24.8;1.2;3.2;76.616277421897;12.4;26.66;18.5;48;897.6;118.1;10.21;150.8
"21 Apr 2017";19.5;15.9;26.1;11.5;1;197.08707923888;6.6;220.1;19;53.1;896.9;143.7;12.41;152.9
"22 Apr 2017";22;18.8;27.1;0.1;2.1;31.81129671367;7.7;33.22;21.5;47.9;896.3;243.7;21.06;148
"23 Apr 2017";20.9;15.5;27.1;0;1.8;148.59010801625;6.1;164.7;22.2;49.9;896.8;189.3;16.36;147.7
"24 Apr 2017";22.4;16.4;28.4;0;0.6;122.79880743073;5.4;171.3;24;46.3;897.3;240.1;20.75;147.6
"25 Apr 2017";22.8;17.5;27.7;0;0.3;233.15532478613;5.9;221.3;25.5;48.1;896.8;221.1;19.1;147.7
"26 Apr 2017";22.8;18.3;28.1;0;1.8;309.73683669019;5.1;349.5;25.8;46.9;897;207;17.89;147.7
"27 Apr 2017";23.4;16.9;29.5;0;1.1;323.21588711835;5.8;1.62;25.1;38.6;897.5;206.4;17.83;147.4
"28 Apr 2017";24.7;17.5;30.3;0;2.1;348.74284151604;5.7;341.7;25.2;33;898;191.7;16.56;147.4
"29 Apr 2017";25.1;19.6;30.5;0;2.5;338.31893922349;7.1;16.69;26.2;34.7;898.7;211.2;18.25;147.5
"30 Apr 2017";22.5;16.8;28.9;0;3;313.00492395845;9.3;324.2;25.1;46.8;899.1;164.8;14.24;147.7
