Date;"Air temp.  (avg)";"Air  temp.  (min)";Airtemp.(max);Precip.(total);"Wind speed  (vc avg)";"Wind  direction  (vc avg)";"Wind  speed (max)";"Wind Dir.(Max wind speed)";"Surface  temp. (avg)";"Humidity  (avg) ";Barom.Press.(avg);"Solar Irradiance  (avg)";"Solar  Irradiance  (sum)";"Leaf Wetness  (avg)"
"01 Jan 2021";28.6;22;35.6;0;1.4;117.31388844795;9.1;207.2;;25.6;892.1;328.6;28.39;147.8
"02 Jan 2021";25;18.6;31.8;14.3;2.8;98.807444772962;6.9;139.6;;54.8;891.8;165.2;14.28;157.4
"03 Jan 2021";19.1;15.8;23.2;0.6;1.7;251.1873635419;5.5;178.9;;86.7;893.5;104.1;8.99;160.7
"04 Jan 2021";22.7;18.5;28.8;0;1.9;256.49399087191;5.7;249.5;;63.9;893.1;284.3;24.56;150.3
"05 Jan 2021";22.7;17.5;28.9;0;2.9;272.64338149545;6;250.5;;52.9;893.9;317.1;27.4;149.4
"06 Jan 2021";25.8;19.3;32.4;0;1.9;258.18357274876;6;215.5;;51.1;893.9;354.3;30.61;149.7
"07 Jan 2021";28.2;22.2;34.3;0;2.1;250.82705342676;7.8;234.2;;40.5;893.3;302.3;26.12;149.2
"08 Jan 2021";27.4;21.3;35;0.1;1.3;290.5468290762;7;309.8;;37.8;892.6;292.6;25.28;148.9
"09 Jan 2021";24;20.3;30.1;0.1;3.7;284.71973235617;8.6;284.8;;51.6;892.4;280.7;24.25;149.4
"10 Jan 2021";24;18.2;32;0.2;2;277.58502347001;7.1;182.7;;56.4;891.5;301;26;149.9
"11 Jan 2021";23.3;18.7;29.1;0;4;286.10826736926;7.2;266.8;;46.6;892.5;329.6;28.47;149
"12 Jan 2021";23.2;19;30.9;9.4;1.8;168.92669943102;6.8;165.9;;60.5;893.6;228.4;19.74;159.6
"13 Jan 2021";21.9;17.7;28.2;3.5;0.8;257.38182824175;5.3;159;;82.8;893.5;140;12.1;167.2
"14 Jan 2021";21.5;18.3;27.9;0;3.4;285.12779391166;6.6;271.3;;67;893.1;253.8;21.93;150.8
"15 Jan 2021";20.8;15.9;27.5;0;3;269.62278281603;5.9;237.4;;62.7;893;283.8;24.52;150.1
"16 Jan 2021";24.1;17.2;32.6;0;2.8;196.70175286371;9.6;190.1;;51.1;892.3;322.3;27.85;149.9
"17 Jan 2021";25.2;18;32.3;0;2.8;261.44926985872;7.1;237.3;;36.7;892.5;353;30.5;148.8
"18 Jan 2021";26.1;18.5;33.8;0;2.2;223.0627931124;7.3;212.4;;24.4;892.9;353.6;30.55;148.2
"19 Jan 2021";26.2;18.8;34.7;0;2.5;207.81606974362;8.8;210.5;;30.7;892.3;340.2;29.39;148.4
"20 Jan 2021";27.3;21.1;36;0;1.7;323.05023174417;7.8;254.7;;34.8;893.5;299.1;25.84;148.7
"21 Jan 2021";26.5;18.7;34.9;0;2.7;256.69175934316;7.6;212.3;;43;893.9;338.7;29.27;149.1
"22 Jan 2021";27.9;19.2;36.9;1.6;0.9;6.0604136321323;7.3;247.9;;46.5;892.3;311.2;26.89;150.7
"23 Jan 2021";25.1;20.1;33.4;2.1;2.8;267.08220124423;7.8;253.8;;58.8;892.5;277.7;23.99;154.7
"24 Jan 2021";20.8;17.9;23.7;2.5;2.4;270.45408445507;6.8;306.2;;87.4;893.6;175.1;15.13;163.2
"25 Jan 2021";22.3;19.2;30.6;44.9;1;258.96001241129;8;343.8;;81.4;894.1;186.6;16.12;168.1
"26 Jan 2021";23.7;18.7;30.4;0;1.9;252.61071472538;6.7;231.5;;69.5;893.8;317.2;27.4;151.5
"27 Jan 2021";24;18.6;31.4;0;2;259.12344432667;6.3;214.2;;56.7;893.5;333.7;28.83;150.5
"28 Jan 2021";26.9;20;34;0;1;205.44518275877;8;209.5;;36.8;893.5;337.8;29.19;149.4
"29 Jan 2021";27.6;21.3;35.1;0;1.6;229.19792089642;8.2;241.7;;33.2;894.2;342.7;29.61;148.8
"30 Jan 2021";27.1;18.6;35.3;0;1.9;191.38650666461;8.9;216.3;;36.7;893.5;345.1;29.82;149.1
"31 Jan 2021";25;17.2;33.1;0;2.4;259.46242239866;7;229.1;;41.6;891.8;346.7;29.96;149
