Date;"Air temp.  (avg)";"Air  temp.  (min)";Airtemp.(max);Precip.(total);"Wind speed  (vc avg)";"Wind  direction  (vc avg)";"Wind  speed (max)";"Wind Dir.(Max wind speed)";"Surface  temp. (avg)";"Humidity  (avg) ";Barom.Press.(avg);"Solar Irradiance  (avg)";"Solar  Irradiance  (sum)";"Leaf Wetness  (avg)"
"01 Jun 2023";;;;;;;;;;;;;;
"02 Jun 2023";;;;;;;;;;;;;;
"03 Jun 2023";;;;;;;;;;;;;;
"04 Jun 2023";;;;;;;;;;;;;;
"05 Jun 2023";;;;;;;;;;;;;;
"06 Jun 2023";;;;;;;;;;;;;;
"07 Jun 2023";;;;;;;;;;;;;;
"08 Jun 2023";;;;;;;;;;;;;;
"09 Jun 2023";;;;;;;;;;;;;;
"10 Jun 2023";;;;;;;;;;;;;;
"11 Jun 2023";;;;;;;;;;;;;;
"12 Jun 2023";;;;;;;;;;;;;;
"13 Jun 2023";;;;;;;;;;;;;;
"14 Jun 2023";;;;;;;;;;;;;;
"15 Jun 2023";;;;;;;;;;;;;;
"16 Jun 2023";;;;;;;;;;;;;;
"17 Jun 2023";;;;;;;;;;;;;;
"18 Jun 2023";15.7;8.8;22.2;0;1.4;289.15171192392;5;262.4;;16.5;898.8;185.4;16.02;145.3
"19 Jun 2023";14.9;7.1;23.4;0;1.6;185.78493523912;2.6;156.8;;18.1;899.4;189.5;16.37;145.3
"20 Jun 2023";19.2;11.6;27.3;0;1.2;219.93084468516;4.1;255.5;;5;898.3;191.1;16.51;145.1
"21 Jun 2023";20.4;13.7;28.7;0;1.1;247.96002188628;4.4;320.5;;8.9;898.7;176.7;15.27;145.2
"22 Jun 2023";21.3;15.5;29;0;1.4;231.63216111617;4.2;308.1;;11.9;898.8;170.4;14.72;145.4
"23 Jun 2023";21.7;15.2;29.3;0;1.2;230.27104220374;4.3;316.3;;12.4;899.6;174.2;15.05;145.5
"24 Jun 2023";21.2;15.5;28.8;0;1.8;288.52541468379;8;335.6;;13.3;898.5;172.5;14.91;145.5
"25 Jun 2023";19;12.6;26.9;0;1.7;282.35168260319;6.9;293;;22.1;896.7;167.7;14.49;145.8
"26 Jun 2023";9.8;6.5;14.3;0.8;3.6;304.76918707665;6.3;303.1;;73.3;895.9;100.9;8.72;154.1
"27 Jun 2023";8.6;7.3;11.3;0.9;3;271.99365409999;4.6;312.6;;79.8;897.8;108.8;9.4;153
"28 Jun 2023";8.8;3;14.4;0.1;3.1;184.48267825806;7.2;183;;74;900.2;182.7;15.78;155.9
"29 Jun 2023";14.2;7.7;21.6;0;1.1;126.64945335754;3.9;176.5;;41.4;901.8;180.8;15.62;147.4
"30 Jun 2023";18.1;11.7;24.7;0;1.8;85.968148722029;5.2;26.35;;21.5;902.1;196.8;16.29;146.3
