Date;"Air temp.  (avg)";"Air  temp.  (min)";Airtemp.(max);Precip.(total);"Wind speed  (vc avg)";"Wind  direction  (vc avg)";"Wind  speed (max)";"Wind Dir.(Max wind speed)";"Surface  temp. (avg)";"Humidity  (avg) ";Barom.Press.(avg);"Solar Irradiance  (avg)";"Solar  Irradiance  (sum)";"Leaf Wetness  (avg)"
"01 Sep 2019";20.6;14;27.8;0;;;0;0;21.8;5.6;897.7;274.6;23.73;145.4
"02 Sep 2019";23.3;15.2;31.4;0;;;0;0;22.5;4.6;898.3;265.2;22.91;145.4
"03 Sep 2019";23.8;14.3;32.2;0;;;0;0;23.9;5.3;899;264.3;22.83;145.5
"04 Sep 2019";23.2;16.5;32.5;0;;;0;0;24.4;10.1;897;200.9;17.36;145.6
"05 Sep 2019";21.3;10.5;31;0;;;0;0;24.7;21.3;895.9;266.9;23.06;145.9
"06 Sep 2019";28.3;23.2;35;0;;;0;0;27.6;10.3;897.4;266.6;23.03;146.2
"07 Sep 2019";30;24.6;35.9;0;;;0;0;29;11.2;899.4;249.2;21.53;146.5
"08 Sep 2019";28.7;23.1;34.2;0;;;0;0;30.1;11.5;899.7;258.9;22.37;146.3
"09 Sep 2019";24.4;16.5;31.9;0;;;0;0;27.9;10.1;900;285;24.62;145.5
"10 Sep 2019";22.5;15.1;30.8;0;;;0;0;25.9;12.2;897.9;284.1;24.55;145.5
"11 Sep 2019";21.2;12.4;30.5;0;;;0;0;24.6;17.3;895.8;278.2;24.04;145.6
"12 Sep 2019";14.8;8.6;21.2;0;;;0;0;24;58.4;897.9;249.3;21.54;151.7
"13 Sep 2019";18.3;10.5;26.7;0;;;0;0;24.4;31.7;898.2;246.7;19.54;146.1
"14 Sep 2019";21.4;12.7;30.3;0;1.2;254.4163794117;4.2;347.9;24.5;16.7;897.3;299.1;25.84;145.5
"15 Sep 2019";24.6;13.9;33.6;0;1.1;239.64903896057;5.1;286.2;25.8;8.6;897;293.1;25.32;145.4
"16 Sep 2019";27.8;20;35.7;0;1.6;226.06599383473;4.8;230.4;28.2;6.3;897;260.2;22.48;145.5
"17 Sep 2019";28.9;22.5;36.5;0;0.7;209.94082652242;6.7;242.1;29.5;6.6;896.8;255;22.03;145.5
"18 Sep 2019";29.2;22.5;36.8;0;1.3;293.10164062084;6.7;261.7;30;9.7;896.5;267.9;23.14;145.7
"19 Sep 2019";26.8;17.6;34.3;0;2.4;278.97096598178;6.2;274.9;29.6;16.8;896.5;266.1;22.99;145.8
"20 Sep 2019";25.9;17.7;35.2;0;1.4;276.68474136481;6.8;267.4;29.2;16.4;895.9;279.2;24.12;145.8
"21 Sep 2019";23.7;15;31.6;0;1.9;234.58948045901;7.1;180.9;27.9;26.1;895.3;250.2;21.61;146
"22 Sep 2019";23.3;15.1;29.9;0;2.9;103.506348821;7.1;106;28;20.2;896.5;283.3;24.47;145.9
"23 Sep 2019";24.1;17.5;30.4;0;4.8;101.78077399257;7.3;99.6;27.3;6;898;311.8;26.94;145.3
"24 Sep 2019";26.2;18.8;33.1;0;3.7;100.2996517329;6.4;89.8;29.1;6;898.2;300.8;25.99;145.6
"25 Sep 2019";28;22.6;32.9;0;4.4;71.168122362619;7;61.43;30.2;5.7;898.8;309.2;26.71;145.6
"26 Sep 2019";28.1;23.6;32.8;0;5.8;54.186790679553;8.8;46.81;31.4;14.9;899;294.8;25.47;146.2
"27 Sep 2019";26.8;21.4;32.5;0;1.3;134.63400312335;5.6;207.5;30.7;9;898.3;263.2;22.74;145.7
"28 Sep 2019";23.6;17;31.6;0;2.8;293.02294252323;7.5;273.8;29;18.7;895.7;297;25.66;145.6
"29 Sep 2019";17.5;12.5;23.6;0;2.5;256.47716448937;5.9;188.2;27.2;54.6;895.3;290.2;25.07;146.8
"30 Sep 2019";20.3;11.6;27.2;0;3.5;112.21747385347;8.1;111.3;25.7;20.7;896.6;322.9;27.9;145.9
