Date;"Air temp.  (avg)";"Air  temp.  (min)";Airtemp.(max);Precip.(total);"Wind speed  (vc avg)";"Wind  direction  (vc avg)";"Wind  speed (max)";"Wind Dir.(Max wind speed)";"Surface  temp. (avg)";"Humidity  (avg) ";Barom.Press.(avg);"Solar Irradiance  (avg)";"Solar  Irradiance  (sum)";"Leaf Wetness  (avg)"
"01 Jan 2022";24.8;12.4;33.8;0;1.4;235.77838778764;4.9;236.4;;13.4;895.2;380;32.83;146.3
"02 Jan 2022";27.1;17.8;36;0;2.7;296.76288590739;7.9;274.6;;17;892.8;373.7;32.28;146.5
"03 Jan 2022";23.6;14.6;31.9;0;2.3;277.40706320113;5.3;272.4;;24.6;892.9;374.6;32.37;146.5
"04 Jan 2022";24.7;14.8;33.9;0;2;275.0764259913;6.6;277;;20;893;374.6;32.37;146.5
"05 Jan 2022";23.8;12.2;32.8;0;2.2;266.815939746;5.9;287.5;;21.8;894.5;362.7;31.34;146.4
"06 Jan 2022";25.2;15.3;34.1;0;2.4;276.01931608017;6.4;265.8;;18.9;894.1;373.9;32.31;146.5
"07 Jan 2022";25.7;16.6;34.7;0;2.3;267.23247901339;7.4;277.2;;26.5;893.4;364.2;31.47;147
"08 Jan 2022";25.6;16.2;33.7;0;3.2;286.11123797953;6.2;278.8;;33.8;893.3;323.2;27.93;147.4
"09 Jan 2022";24.2;19.3;30.1;0;2.7;276.63606335204;5.8;283;;36.7;892.5;346.6;29.95;147.5
"10 Jan 2022";21.2;13.6;28.8;0;2.4;251.31163670823;6.3;195.1;;47.7;892.4;369.4;31.92;146.7
"11 Jan 2022";23.3;13.6;32;0;1.6;250.60183328516;7.6;207.5;;32;893;377.9;32.65;147.5
"12 Jan 2022";24.5;16.2;32.4;0;2.6;276.46368416341;6;279.9;;28.6;893.6;367;31.71;147.3
"13 Jan 2022";23.4;16.1;29.3;0;2.9;283.73424916832;6.4;288.6;;31.3;894.5;356.6;30.81;147.3
"14 Jan 2022";23.1;17.2;29.9;0;2.9;266.12361179402;5.7;228.3;;42.8;894;333.1;28.78;147.9
"15 Jan 2022";21.9;16.4;29.2;0;3;270.35560925244;6.6;231.5;;53.9;893.3;340.1;29.38;148.5
"16 Jan 2022";22.1;17.1;28.8;0;2.8;248.86673149804;6.8;189;;51.1;894.9;331.7;28.66;148.5
"17 Jan 2022";25;19;33.7;0;2.9;264.8202843002;7;246.7;;46.8;895.8;340.8;29.45;148.5
"18 Jan 2022";25;18.3;34;0.1;1.5;162.61987679201;10.7;158;;45.4;895.3;277.2;23.95;148.3
"19 Jan 2022";26.2;21.9;33.6;5.2;1.6;94.897096353059;5.4;131.4;;49.8;895.2;197.5;17.06;156.5
"20 Jan 2022";24.5;19.9;31;18.1;0.6;342.07944336223;7.1;236.7;;62.5;895.9;166.8;14.41;165.3
"21 Jan 2022";24.4;19.1;32.1;12;0.1;176.18235719743;9.5;330.7;;65;896.8;225.7;19.5;161.4
"22 Jan 2022";25.7;19.9;30.8;2.7;0.5;329.08944231775;6.5;185.3;;55.5;897.9;219;18.92;160.1
"23 Jan 2022";28.5;24.7;33;0;3.4;99.691445206517;8.2;170;;32.2;896.9;304.1;26.27;148.4
"24 Jan 2022";28.8;22.5;34.5;0;1.8;180.8821211542;7.8;194.1;;25.1;895.8;300.4;25.95;147.8
"25 Jan 2022";30.1;23.3;35.2;0;2.1;139.94413711328;6.8;193.8;;22.1;894.1;299.7;25.9;147.5
"26 Jan 2022";30.9;26.1;36;0;1.8;156.9572470499;8.7;221.5;;19.2;893;291.7;25.2;147.4
"27 Jan 2022";28.4;22.7;35.4;0;2.3;233.30334120007;8.3;186.9;;31;892.8;325.5;28.13;147.7
"28 Jan 2022";26.1;20;32.5;0;3.1;281.94154219355;7.5;283.4;;41.2;892.2;338.9;29.28;148.2
"29 Jan 2022";26;18.3;34.2;0;2.9;281.04339043702;6;287.5;;41.8;891.6;336.5;29.07;148.4
"30 Jan 2022";25.4;19.4;32.6;0;2.7;287.1030124145;7.3;263.2;;47.6;891.4;288.5;24.92;148.7
"31 Jan 2022";20.8;15.8;28;0;3.8;280.71496979817;6.2;255.3;;66.7;892.3;313.9;27.12;149.5
