Date;"Air temp.  (avg)";"Air  temp.  (min)";Airtemp.(max);Precip.(total);"Wind speed  (vc avg)";"Wind  direction  (vc avg)";"Wind  speed (max)";"Wind Dir.(Max wind speed)";"Surface  temp. (avg)";"Humidity  (avg) ";Barom.Press.(avg);"Solar Irradiance  (avg)";"Solar  Irradiance  (sum)";"Leaf Wetness  (avg)"
"01 Jan 2017";28.1;22.8;35.3;0;1.2;246.45439796547;8.1;199.6;33.9;41.4;891.7;252;21.77;150.9
"02 Jan 2017";24.5;17;31.6;0;3.4;253.62016346413;7.4;230.5;33.2;44.5;893;356.3;30.78;147.5
"03 Jan 2017";23.6;16.5;31.7;0;2.1;253.35939502293;8.1;248.9;30.6;57.3;893.8;279.7;24.16;150.9
"04 Jan 2017";25.7;19.4;33;0;3;268.47814255645;7.2;244.9;30.5;50.2;892.5;309.7;26.76;148.2
"05 Jan 2017";20.7;15.1;25.4;0;3.6;290.81955367475;5.2;299.1;30.5;55.7;891.6;351.7;30.38;147.8
"06 Jan 2017";22.6;16.4;29.3;0;3.7;281.42536165924;7.2;269.2;31.4;51.6;894;341.6;29.52;148
"07 Jan 2017";25.5;18.4;34.5;0;2.8;250.42299984961;8.3;243;33.1;37.5;895.8;357.7;30.9;147.6
"08 Jan 2017";27;17;36.4;0;2.5;248.92361508304;9.2;223.9;33.8;29;893.1;371.4;32.09;147.3
"09 Jan 2017";25.1;16.3;34.9;0;3.5;268.82489181155;8.3;242.8;33.3;42.2;891.1;365.6;31.59;147.5
"10 Jan 2017";23.8;16.2;31.9;0;3.9;275.30440197253;7.7;278.4;33.2;51;891.1;346.1;29.91;148
"11 Jan 2017";23.9;14.9;32.5;0;2.8;236.7079863319;7.7;185.2;34;51.4;892.1;346.9;29.97;148.1
"12 Jan 2017";26;18.7;34.5;0;1.1;268.85902678632;9.1;185.1;34;44.5;892.8;284.3;24.56;147.9
"13 Jan 2017";25.1;16.8;33.2;0;3.3;278.39807950636;7.6;284.4;34.5;40.1;892.8;363.9;31.44;147.3
"14 Jan 2017";24.3;16.3;33.1;0;3.7;282.5867037352;7.9;281.8;33.9;42.1;891.5;345.4;29.84;147.6
"15 Jan 2017";26;15;35.8;0;2.9;228.26507731682;9.4;202;34.5;39;891.3;348;30.06;147.6
"16 Jan 2017";28.4;17.3;36.8;0;1.9;228.40818890217;8.4;207.2;35.5;27.7;891.3;323.4;27.94;147.3
"17 Jan 2017";30.9;21.1;38.5;0;2;103.67684619444;9.7;209.8;36.9;19;891.6;373.2;32.24;147.2
"18 Jan 2017";28.5;21.8;34.7;0;3.1;259.01206569995;8;281.5;35.9;28;893.3;300.4;25.95;147.2
"19 Jan 2017";26.4;19.3;33.6;0;1.1;242.11254990588;11.6;142.1;35.9;41.5;894.1;326.2;28.18;147.7
"20 Jan 2017";26.7;18.1;35.2;0;3.3;249.29899311044;8.7;228.2;35.5;38.7;893.5;342;29.54;147.6
"21 Jan 2017";27.5;18;35.5;0;2.5;257.51590700002;7.6;248;35.4;26.2;893.1;348.9;30.14;147.4
"22 Jan 2017";26.8;22.2;30.7;0;0.8;109.50001684142;6.3;175.8;30.8;31.2;894.7;85.3;7.37;149.6
"23 Jan 2017";30.3;24.1;36.3;0;2.6;141.90022854528;11.6;184.5;35.6;28.4;893.3;345;29.81;147.8
"24 Jan 2017";28.4;20.2;34.3;0;1.8;241.17244954951;8.6;222.7;35.1;35.1;893.3;242.9;20.99;149.8
"25 Jan 2017";25;17.2;32.8;0;3.3;274.15724746651;7;257.4;33.9;45.5;894.2;362.2;31.29;147.8
"26 Jan 2017";23.9;16.1;31.1;0;2.6;238.73283353559;6.7;202.9;34.3;45;895.2;354.3;30.61;147.8
"27 Jan 2017";24.4;14.7;33.7;0;2.7;235.90013047554;7.7;199.9;34.1;36.2;894.5;362.8;31.35;147.5
"28 Jan 2017";23.3;15.5;30.9;0;3.8;287.71696679335;8.2;275;33.2;34;893.9;361.3;31.21;147.2
"29 Jan 2017";20.4;12.7;27.7;0;3.7;291.82336919584;5.6;263.5;32.1;43.7;895.2;357.7;30.9;147.1
"30 Jan 2017";22.9;13.8;34;0;2.8;259.57913936589;8;254.6;32.4;38.5;895.8;359.7;31.08;147.2
"31 Jan 2017";26.1;17.1;35.9;0;2.5;264.24623623245;7.9;236;33.9;23.2;895.2;362.6;31.33;146.9
