Date;"Air temp.  (avg)";"Air  temp.  (min)";Airtemp.(max);Precip.(total);"Wind speed  (vc avg)";"Wind  direction  (vc avg)";"Wind  speed (max)";"Wind Dir.(Max wind speed)";"Surface  temp. (avg)";"Humidity  (avg) ";Barom.Press.(avg);"Solar Irradiance  (avg)";"Solar  Irradiance  (sum)";"Leaf Wetness  (avg)"
"01 May 2021";24.1;18.9;30.4;0;2.8;58.468871745184;6.1;71.43;;17.7;896;230.7;19.93;146.9
"02 May 2021";26;22.8;30.6;0;1.8;29.064770334857;6.3;80.9;;25.8;897.5;189.1;16.34;147.5
"03 May 2021";23.3;16.8;29.2;0;1.3;255.64757994738;5.2;208.2;;35.5;898;186;16.07;147.7
"04 May 2021";23.6;17.9;29.4;0;1.3;250.53372509019;5.3;225.8;;31.6;896.3;192.2;16.61;147.7
"05 May 2021";23.9;18.3;29.7;0;1.3;240.3895524015;4.5;202.8;;28.9;895.8;215.8;18.64;147.7
"06 May 2021";21.9;17.7;26.1;0;2.5;278.57582768181;6.4;305.8;;37.1;897.3;161.2;13.93;147.6
"07 May 2021";20.8;14.1;27.6;0;1.3;235.80794814258;4.4;191.8;;33.2;899.5;219.6;18.97;147.6
"08 May 2021";21.5;14.4;28.4;0;1.1;143.09943877759;4;190.4;;17.3;899.7;226.6;19.58;146.8
"09 May 2021";23.4;17.1;29.3;0;1.6;99.077757732622;4.4;100.5;;18.2;900.1;219.6;18.97;147
"10 May 2021";24.5;18.8;31;0;2.3;107.84794676926;3.8;91.6;;14;900.7;217.9;18.82;146.9
"11 May 2021";24.5;18.7;31.2;0;2.8;173.68425344718;7.6;180.6;;15.1;901;217.2;18.76;146.9
"12 May 2021";24.1;16.8;30;0;1.2;244.84915346479;5.1;325.9;;17.8;899.5;212.4;18.35;146.9
"13 May 2021";23.2;15.1;29.6;0;1;287.49755734368;6.1;339.1;;18.5;897.8;210.8;18.21;146.8
"14 May 2021";22.5;17.7;28.6;0;1.2;264.67332336824;4.6;331.8;;18.6;897.2;209.1;18.06;146.8
"15 May 2021";21.2;16.3;27.4;0;2;239.49528472195;5.7;287.2;;21.6;897.3;210;18.14;146.8
"16 May 2021";19.1;12.6;26;0;0.7;223.15416563038;2.7;302.2;;28.6;897.9;198.3;17.14;146.9
"17 May 2021";22;14.8;29.6;0;1.2;240.86646721951;3.6;255.1;;15.2;898;213.5;18.44;146.7
"18 May 2021";23.4;16.5;30.2;0;1.7;313.90269217359;8.2;355;;16.5;898.2;200;17.28;146.7
"19 May 2021";21.4;15.9;28.9;0;2.7;292.43474993807;7.8;302.5;;27.7;897.8;182.4;15.76;147
"20 May 2021";16.4;8.2;24.3;0;1.3;264.25865044775;3.9;297.8;;43.3;899.3;209.7;18.12;151.1
"21 May 2021";19.2;10.9;26.5;0;1.2;131.56966616111;3.1;107.2;;24.2;900.3;210.9;18.22;146.5
"22 May 2021";22.8;16;29.1;0;1.6;75.9722713137;4.3;20.85;;19.9;900.5;200.1;17.29;146.7
"23 May 2021";23.5;17;30.5;0;0.5;44.548729684636;4.7;14.18;;16.7;900.5;199.8;17.26;146.7
"24 May 2021";22.2;15.7;28.9;0;1.1;285.37378887099;5.5;342.4;;21.8;900.6;189.7;16.39;146.7
"25 May 2021";21.8;17.4;27.3;0;1.9;294.1076255374;6;340.9;;28;900;171.4;14.19;147
"26 May 2021";22.1;16;28.4;0;1.4;209.07518702052;5.2;196.6;;27.1;899.5;193;16.68;147.2
"27 May 2021";21.2;15.7;27.6;0;1.2;245.11016907548;4.7;186;;26.2;899.5;194.2;16.78;147.1
"28 May 2021";20.4;14.3;27.5;0;2.2;190.2579888763;5;212.3;;25;899.5;196.3;16.96;146.9
"29 May 2021";20.9;15.3;27.8;0;1;242.54502628181;4.2;241;;19.2;898.4;195.3;16.88;146.8
"30 May 2021";20.5;13.9;27;0;1.6;225.28522760478;3.7;235.1;;21.8;898.3;195.4;16.88;146.8
"31 May 2021";20.1;14.6;27.5;0;2.8;182.88038256393;5.3;190.5;;16;898.4;199.2;17.21;146.5
