Date;"Air temp.  (avg)";"Air  temp.  (min)";Airtemp.(max);Precip.(total);"Wind speed  (vc avg)";"Wind  direction  (vc avg)";"Wind  speed (max)";"Wind Dir.(Max wind speed)";"Surface  temp. (avg)";"Humidity  (avg) ";Barom.Press.(avg);"Solar Irradiance  (avg)";"Solar  Irradiance  (sum)";"Leaf Wetness  (avg)"
"01 Jun 2020";23.7;15.2;30.9;0;0.6;278.63956982108;4.2;342.9;;10.6;901.5;201.5;17.41;146.1
"02 Jun 2020";23.2;15.6;29.9;0;0.5;223.50684797438;5.6;359.5;;12.9;901;196.1;16.94;146.2
"03 Jun 2020";22.8;18.1;28.6;0;1;249.94386034566;5.2;211.3;;15.6;899;190.1;16.42;146.1
"04 Jun 2020";21.7;14.6;27.9;0;1.2;231.11046919056;5.8;302.3;;17.5;898.7;179;15.46;146.1
"05 Jun 2020";22.5;17.9;28.5;0;1.1;171.51317687166;4.6;178.2;;16.2;900.5;191;16.5;146.2
"06 Jun 2020";22.7;17.3;28.4;0;0.2;9.7090189030444;6.7;22.02;;15.2;901;193.4;16.71;146.2
"07 Jun 2020";23.2;17.7;28;0;0.3;355.0928813177;7;35.91;;15.4;900;192.1;16.6;146.2
"08 Jun 2020";21.8;16.6;26.5;0;2.8;330.52069198772;6.9;327.1;;16.8;897.8;192.6;16.64;146.1
"09 Jun 2020";17.7;13.5;23.5;0;3.4;309.98926596534;6.4;310.5;;27.3;897.1;189.1;16.34;146.1
"10 Jun 2020";11.6;7.5;16.1;0;2.4;253.0486564593;5.6;182.1;;61.9;898.6;170;14.69;148.9
"11 Jun 2020";11.6;5.3;18.6;0;4.7;167.06279978834;7.8;178.8;;44.2;901.4;200.9;17.35;147.1
"12 Jun 2020";12.6;8.3;17.6;0;4.5;98.224398428589;6.6;96.9;;24.6;902.9;201.9;17.45;145.7
"13 Jun 2020";14.8;9.2;20.4;0;2.2;102.64581029431;6.1;67.79;;17.1;902.7;198.1;17.11;145.6
"14 Jun 2020";16.9;10.6;23.8;0;1.1;231.56405985122;3.5;330.6;;14.2;902.9;194.5;16.81;145.5
"15 Jun 2020";18.8;12.2;25.8;0;1;152.14035058561;3.4;93.1;;10.1;902;195;16.85;145.6
"16 Jun 2020";19;15.3;23.7;0;3.4;92.164826099675;5.7;66.38;;10.3;902.3;191.1;16.51;145.6
"17 Jun 2020";20.2;14.8;25.2;0;2.4;76.644820636408;6.5;57.3;;10.9;901.5;188.7;16.3;145.8
"18 Jun 2020";20.9;15.5;26;0;1.8;40.89074440092;6.6;14.77;;17;901.8;187.4;16.19;146.1
"19 Jun 2020";20.5;15.6;26;0;1;24.65662001809;5;13.83;;19.4;902.4;188.4;16.28;146.3
"20 Jun 2020";17.9;10.6;24.1;0;1.6;266.13938230154;5.4;334.8;;21.6;902.5;187.4;16.19;146
"21 Jun 2020";17.8;11.9;24.4;0;0.9;211.97206966534;3;199.7;;21.8;901.7;189.5;16.37;145.9
"22 Jun 2020";19;13.5;25.5;0;0.7;232.46945650356;3.8;339.5;;18.1;899.8;188.8;16.31;146
"23 Jun 2020";19.1;11.5;26.5;0;0.5;324.53369144696;5;21.19;;16.2;899.6;190.7;16.48;146
"24 Jun 2020";19.4;12.4;25.2;0;2.3;349.74550793147;7.9;357.4;;15.3;899.8;188.1;16.25;146
"25 Jun 2020";18.4;10.9;25;0;1.5;271.48026113379;5;295.8;;20.8;898.9;185;15.98;146
"26 Jun 2020";15.8;10.1;22.8;0;1.2;236.18577933237;3.5;296.1;;25.3;898.2;190.4;16.45;146
"27 Jun 2020";17.1;10.4;25.9;0;2.3;185.65508875525;4.4;181.8;;10.7;898.9;197.5;17.06;145.6
"28 Jun 2020";19.2;12.5;26.8;0;1.6;218.87444437949;3.7;240.8;;5.4;900;192.3;16.61;145.4
"29 Jun 2020";20.1;14.4;27.4;0;0.8;224.01519378972;4.7;2.41;;8.3;900.9;192;16.59;145.6
"30 Jun 2020";20.6;15;27;0;1.2;102.83208468505;3.3;93;;11.3;900.4;194.1;16.77;145.8
