Date;"Air temp.  (avg)";"Air  temp.  (min)";Airtemp.(max);Precip.(total);"Wind speed  (vc avg)";"Wind  direction  (vc avg)";"Wind  speed (max)";"Wind Dir.(Max wind speed)";"Surface  temp. (avg)";"Humidity  (avg) ";Barom.Press.(avg);"Solar Irradiance  (avg)";"Solar  Irradiance  (sum)";"Leaf Wetness  (avg)"
"01 Feb 2017";28.9;17.6;37.9;0;1.8;159.37002492133;10.7;213.4;35.1;20.6;892.8;339.8;29.36;146.9
"02 Feb 2017";27.7;19.2;35.8;0;3.4;268.37259986919;8.9;228.8;36.8;31.3;892.7;344.1;29.73;147.2
"03 Feb 2017";23.3;16.1;30.5;0;3.7;281.35801328427;6.8;264.7;34.8;51.8;894;337.8;29.18;147.7
"04 Feb 2017";20.9;12.7;30.1;0;2.7;262.5629494961;6.5;252.6;33;55.1;893.2;353.8;30.57;152
"05 Feb 2017";21.9;11.7;31.4;0;2.9;277.05439980966;7.3;281.5;31.8;42.7;893.4;358.4;30.97;147.5
"06 Feb 2017";24.9;15.7;34.6;0;2.6;265.23230365086;7.9;285.2;32.7;23.7;893.8;335.9;29.02;147
"07 Feb 2017";26.5;17.9;35.6;0;2.7;250.8043426419;8.2;246.4;34.6;27.7;893.5;348.4;30.1;147.3
"08 Feb 2017";27.2;18.9;36.1;0;1.9;278.65659878206;6.6;236;35;38.5;892.8;261;22.55;153.7
"09 Feb 2017";27.7;20.1;35.5;0;0.2;282.16681608601;7.6;216.3;34.7;52.5;893.3;286.3;24.74;151.8
"10 Feb 2017";28.3;22.5;34;0;2;298.97379302319;7.5;235.7;35.7;47;893.3;278.1;24.03;154
"11 Feb 2017";27.1;21;33.7;0;0.7;190.30135472743;7.2;111.4;35.6;50.2;893.4;277.5;23.98;149.8
"12 Feb 2017";27.7;21.9;34;0;2.5;267.46507890283;7.3;236.4;36.2;42.6;893.4;335.7;29.01;148.4
"13 Feb 2017";28.1;20.5;35.9;0;2.6;211.81644865153;8.3;189.8;36.6;24.8;893.3;345.4;29.85;147.7
"14 Feb 2017";27.7;19.7;35.1;0;2.5;240.52453473357;7.3;219.5;36.3;18.7;892.8;343.3;29.66;147.2
"15 Feb 2017";27.3;18.7;35.7;0;2.7;233.77154333338;9;222.9;35.7;14.3;893.5;330.8;28.58;146.9
"16 Feb 2017";27.1;19;35.4;0;2.8;186.35971888417;10.6;187;35.2;19;894.7;334.9;28.94;147
"17 Feb 2017";28.2;21.5;35;0;2.3;229.46941808465;8.1;167.1;35.5;25.1;893.8;272.9;23.58;147.7
"18 Feb 2017";27.4;21.4;33.6;0;3;256.77348014646;8.1;263.5;35.4;35.9;892.8;274.2;23.69;149.6
"19 Feb 2017";22;17.9;28.9;0;2;286.39785863128;5.2;305.3;29.3;63.9;893.1;145.9;12.61;167.2
"20 Feb 2017";20.1;16.3;25.2;0;1.5;257.91702761295;6.6;218.9;23.7;73.8;893.5;173;14.95;164.5
"21 Feb 2017";21.9;16.7;28.7;0;1.9;241.00899356443;6.8;246.3;26.8;59.2;893.9;331.3;28.62;148.9
"22 Feb 2017";23.5;16.6;31.1;;2.1;257.93046089909;7.5;205.7;29.1;54.6;893.9;327.2;28.27;148.9
"23 Feb 2017";25.2;19.9;31.3;;2.5;249.6871271556;6.9;182.6;31;44;893.9;332.5;28.72;148.5
"24 Feb 2017";26.6;20.5;33.2;;2.1;217.30926411223;7.5;178.5;31.9;31.7;894.3;330.5;28.55;148
"25 Feb 2017";28.2;22;34.5;;2.2;182.98721394483;8.4;207.6;32.5;24.1;895.4;303.5;26.22;147.7
"26 Feb 2017";29.4;23.5;34.8;;3.1;119.32005686077;7.8;199.9;33.1;27.6;894;298.4;25.78;147.8
"27 Feb 2017";29.7;26.6;34.5;;1.8;125.63166179367;7.9;187.7;32.6;29.6;891.8;215.8;18.65;147.9
"28 Feb 2017";27.4;20.4;33.3;;2.9;256.07015523927;6.8;216.8;32.9;41.4;892.6;284.6;24.59;148.2
