Date;"Air temp.  (avg)";"Air  temp.  (min)";Airtemp.(max);Precip.(total);"Wind speed  (vc avg)";"Wind  direction  (vc avg)";"Wind  speed (max)";"Wind Dir.(Max wind speed)";"Surface  temp. (avg)";"Humidity  (avg) ";Barom.Press.(avg);"Solar Irradiance  (avg)";"Solar  Irradiance  (sum)";"Leaf Wetness  (avg)"
"01 May 2020";25.6;18.9;32.3;0;0.6;307.5967731848;6.3;27.59;25.7;15.8;900;230.9;19.95;147.1
"02 May 2020";25.5;19.7;31.8;0;2.1;229.62868812785;5.4;226.6;26.5;15.7;899.8;225;19.44;147.1
"03 May 2020";24.5;19.3;31;0;1.6;241.31332867402;5.1;283.9;26.3;12.9;898.7;227.3;19.64;146.8
"04 May 2020";25.4;19.3;31.8;0;1.3;193.343024182;5;220.4;26.4;12;898.6;217.4;18.79;146.8
"05 May 2020";26.3;21.2;31.4;0;2;96.942989677391;6.7;23.16;26.5;12;901;220.1;19.02;146.8
"06 May 2020";27.1;23.8;31.4;0;2.5;68.810370239399;8.6;40.16;26.8;11;901.2;222.1;19.18;146.7
"07 May 2020";25.6;20.1;31.1;0;1.5;132.9642798591;5.6;180.4;26.5;14;900.5;217.9;18.83;146.8
"08 May 2020";25.5;20.2;31.7;0;2.4;189.04629409928;7.2;176;26.7;15.2;900;215.8;18.65;146.8
"09 May 2020";25.7;20.2;30.8;0;0.6;46.322738570642;4.5;4.34;26.7;17.2;900;212;18.32;146.9
"10 May 2020";25.8;21.4;30;0;2.6;21.040541585;9.3;27.12;26.3;14.9;900;213.9;18.48;146.8
"11 May 2020";23.4;17.9;29.2;0;1.6;0.88438160922703;7;327.8;25.7;22.8;899.6;184.1;15.91;146.7
"12 May 2020";22.9;17.4;28.8;0;2;218.3002084752;6.7;229.8;25.2;26.6;899.3;198.5;17.15;147
"13 May 2020";22.2;15.1;29.1;0;0.5;237.97332332071;3.3;260.3;24.7;20.4;899.5;214.7;18.55;146.7
"14 May 2020";23.7;17.9;29.8;0;0.4;284.47785414276;8.2;27.88;24.3;14.3;899.5;211.1;18.24;146.5
"15 May 2020";22.4;16.4;28.6;0;1.5;223.34101820969;3.9;230.8;24.3;15.2;899.5;206.8;17.86;146.4
"16 May 2020";23.7;17.5;30.3;0;1;165.96627192987;4.5;184.8;24.9;15.6;899.3;207.7;17.95;146.5
"17 May 2020";24.3;18.7;30.6;0;0.7;226.3307235098;4.9;210.5;20.3;15;900.6;206.4;17.84;146.3
"18 May 2020";23.4;15.6;29.4;0;1.2;64.198046668975;5.8;32.98;;13.7;901;209.8;18.13;146.1
"19 May 2020";23.5;18.4;28.4;0;2.8;25.859019974082;7.7;34.95;;13.5;901.2;196.5;16.97;146.1
"20 May 2020";23.3;19.5;28.4;0;2.8;3.5708537661706;6.8;24.9;;13;900.5;206.7;17.86;146.2
"21 May 2020";21.6;14.3;27.6;0;1.2;239.86931691398;4.7;214;;18.2;901.5;202.2;17.47;146.1
"22 May 2020";22.3;17.1;28.2;0;1;223.45091822484;5.3;216.8;;19.4;901.9;202.1;17.46;146.3
"23 May 2020";21.9;15;27.9;0;1;242.50074183399;5.5;228.6;;20.7;901.1;200.2;17.29;146.5
"24 May 2020";21.1;15.4;27.2;0;1.6;269.2301878157;5.9;341;;22.9;899;199.6;17.25;146.5
"25 May 2020";18.1;12.7;24;0;1.9;230.91451281438;4.9;214.3;;22.9;897.7;202.9;17.53;146.2
"26 May 2020";14.7;5.5;22.7;0;1;277.59373820967;3.3;257.6;;25.4;897.9;210.8;18.21;145.7
"27 May 2020";17.2;10.6;24.8;0;0.9;169.83527022584;3.9;182.6;;18.8;898.9;209.6;18.11;145.8
"28 May 2020";19.9;12.9;27.4;0;1.5;268.95718692618;4.6;312;;13;899;206.9;17.88;145.9
"29 May 2020";21;12.7;28.5;0;1;272.93877241036;4.3;340.8;;16.1;898.9;201.1;17.38;146.1
"30 May 2020";23.4;16.5;30.7;0;1;250.7604074965;3.7;329.6;;13.1;899;199.7;17.26;146.3
"31 May 2020";24.2;17.6;31;0;1;229.57067370445;5.7;334.6;;12;900.8;200;17.28;146.3
