Date;"Air temp.  (avg)";"Air  temp.  (min)";Airtemp.(max);Precip.(total);"Wind speed  (vc avg)";"Wind  direction  (vc avg)";"Wind  speed (max)";"Wind Dir.(Max wind speed)";"Surface  temp. (avg)";"Humidity  (avg) ";Barom.Press.(avg);"Solar Irradiance  (avg)";"Solar  Irradiance  (sum)";"Leaf Wetness  (avg)"
"01 Sep 2021";21.6;13.2;31.2;0;2.2;293.91615688155;7;238.4;;7.5;895.5;268.8;23.23;145.4
"02 Sep 2021";21.2;12.5;30.4;0;2.1;278.76716935247;6.3;307.7;;11.1;895.1;254;21.95;145.5
"03 Sep 2021";16.7;9.1;24.6;0;1.5;188.62751818437;4.9;174.7;;20;895.8;215.6;18.62;145.5
"04 Sep 2021";19.6;13.1;25.8;0;1.6;262.12903428235;4.4;294.7;;12.9;896.1;237.8;20.55;145.5
"05 Sep 2021";17.3;7.7;26.9;0;0.8;244.37953966743;3.9;304.1;;20.4;897.7;264.1;22.82;145.6
"06 Sep 2021";17.8;7.5;26.8;0;2.6;183.34586971987;5.5;185.5;;20.7;898.3;288.3;24.91;145.8
"07 Sep 2021";20.9;14.3;27.4;0;2.9;101.4523094795;5.7;101.4;;13;897.2;289.7;25.03;145.8
"08 Sep 2021";22.8;14.9;31.1;0;0.6;317.60399481175;4.4;47.08;;9.9;895.9;279.2;24.12;145.8
"09 Sep 2021";22.3;12.8;30.7;0;1.7;289.99424754574;4.8;304.8;;15.1;897;279.3;24.13;146
"10 Sep 2021";24.1;14.3;32.3;0;1.3;245.73181620168;5;296.1;;13.9;899.4;248.6;21.48;146.2
"11 Sep 2021";26.3;18.7;33.9;0;1.7;241.43947943631;5.3;206.3;;15.8;899.2;214.9;18.56;146.6
"12 Sep 2021";25.3;20.4;32.2;0;1.7;283.93631664422;5.6;296.9;;18.4;897.6;238.8;20.63;146.6
"13 Sep 2021";21.2;13.8;28.9;0;1.9;284.0247488334;4.5;274.1;;19.7;895.5;249;21.52;146.3
"14 Sep 2021";17.7;11.5;24.8;0;1.8;282.63457289073;4.8;304.9;;27.5;896.3;277.3;23.96;146.4
"15 Sep 2021";17.4;7.9;26;0;1.6;262.36422019463;4.4;277.4;;22;896.8;298.8;25.81;146.1
"16 Sep 2021";18.7;7.2;29.2;0;0.7;256.65948191974;3.2;275;;20.4;897;306.8;26.5;146.1
"17 Sep 2021";22.1;12.7;30.4;0;1.1;343.03746328901;6.6;270.9;;14.7;895.9;302.4;26.13;145.9
"18 Sep 2021";18.6;10.5;26.4;0;2.6;297.98559668889;6.3;310.7;;25.3;896.4;283.6;24.5;146.1
"19 Sep 2021";18;9.9;25.8;0;1.6;261.08784549111;5.2;286.8;;25.6;896.7;284.6;24.59;146.3
"20 Sep 2021";21.1;11.3;30.1;0;1.9;177.80401638226;4;179.2;;15.3;896.8;307.7;26.58;146.1
"21 Sep 2021";24.7;16.6;31.6;0;1.6;69.097277373682;4.6;52.51;;8.6;897.1;308.9;26.69;146
"22 Sep 2021";26.6;17.6;34.8;0;0.5;340.48594324182;7;30.48;;9.7;896.9;308.2;26.62;146.3
"23 Sep 2021";26.1;17.7;34.9;0;2.4;199.99460058518;6.8;184.1;;10;896.3;297.3;25.69;146.2
"24 Sep 2021";26.2;19.6;34.2;0;1.7;222.24676556925;5.3;231.6;;6.4;897;317.5;27.43;146.1
"25 Sep 2021";28;19.5;37.3;0;1.2;223.82370413389;6.1;236.6;;9.5;897;302.7;26.15;146.2
"26 Sep 2021";27.9;20.4;35.7;0;2;289.96150520355;7.5;319.2;;13.7;894.8;289.6;25.02;146.4
"27 Sep 2021";20.4;8.3;30.6;0;1.2;256.05018378784;4.8;190.5;;39.2;894.2;295.9;25.56;148.8
"28 Sep 2021";18.7;12.2;26.7;0;2.6;291.71095193809;5.2;263.2;;47.5;894.2;292.1;25.24;147.6
"29 Sep 2021";18.2;9.3;27.5;0;1.5;284.71717838494;4.7;292;;37.9;895;312.7;27.02;147.2
"30 Sep 2021";17.8;8.6;26.2;0;2;284.67499655666;5.2;290.8;;32.2;895.2;326.6;28.22;146.8
