Date;"Air temp.  (avg)";"Air  temp.  (min)";Airtemp.(max);Precip.(total);"Wind speed  (vc avg)";"Wind  direction  (vc avg)";"Wind  speed (max)";"Wind Dir.(Max wind speed)";"Surface  temp. (avg)";"Humidity  (avg) ";Barom.Press.(avg);"Solar Irradiance  (avg)";"Solar  Irradiance  (sum)";"Leaf Wetness  (avg)"
"01 Mar 2021";27.6;21;34.1;0;2;257.2911355745;6.3;227.3;;43;894.6;312.2;26.97;149.4
"02 Mar 2021";28.2;22.1;35.4;0;2.1;220.46899042027;6.6;241.9;;34.9;895;300.7;25.98;148.9
"03 Mar 2021";28.6;21.4;35.3;0;2.1;233.75006597774;7.3;212.3;;32.1;894.5;271.9;23.49;148.7
"04 Mar 2021";29.5;23.4;35.5;0;1.6;219.44179290752;7.7;241.7;;22.6;893.8;305.8;26.42;148.2
"05 Mar 2021";30.1;23.3;36.8;0;2.4;175.79706963391;9.3;193.6;;17;894.3;323.3;27.93;147.8
"06 Mar 2021";30.3;24.1;36.4;0;2.1;167.47634485523;8.2;185.4;;15.9;895.7;290.2;25.07;147.6
"07 Mar 2021";30.5;25.3;37.2;0;3.8;180.25525339029;8.9;200.5;;14.8;895.3;300.4;25.96;147.6
"08 Mar 2021";25;16.6;32;0;2.2;254.72619873951;5.9;174.3;;18.7;894.1;317.5;27.43;146.8
"09 Mar 2021";23.2;13.5;31.7;0;1.5;233.59676592447;4.6;213;;22.2;893.9;325;28.08;146.8
"10 Mar 2021";24.5;15.2;33.2;0;1.4;231.87044950293;5.2;187.1;;19.8;894.2;325.8;28.15;147
"11 Mar 2021";26.4;15.4;35.7;0;1.3;208.51937153361;6.3;234.5;;21.6;893.5;317.8;27.46;147.4
"12 Mar 2021";28.3;20.8;35.9;0;2.2;238.16429461899;5.9;222.9;;18.6;892.7;277;23.93;147.4
"13 Mar 2021";27.2;17.2;35.4;0;2.2;238.82187342751;7.8;216.2;;17.2;894.4;309.3;26.72;147.2
"14 Mar 2021";25.9;17.7;33.7;0;2.1;215.7027523504;9;205.7;;22.2;894.4;268.4;23.19;147.4
"15 Mar 2021";24.6;16.5;32.1;0;1.8;252.19509202071;5.7;248.6;;18.4;893.3;304;26.26;147
"16 Mar 2021";23.3;17.4;31;0;3.2;299.25642948713;6.3;290;;19.2;892.9;311.2;26.89;146.8
"17 Mar 2021";22.2;13.1;31;0;1.5;269.93031004335;4.8;274.3;;24.6;893.9;302.7;26.16;146.8
"18 Mar 2021";25;18.2;33.3;0;2.1;222.30994123481;7.6;216.3;;25.5;894.4;288.4;24.91;147.4
"19 Mar 2021";26.2;18.6;34.4;0;1.8;233.15057070728;8.3;224.5;;20.6;894.2;291.6;25.19;147.3
"20 Mar 2021";26.4;18.9;33.5;0;1.6;239.30127645403;6.1;220.9;;16.5;894;285.8;24.69;147
"21 Mar 2021";27;20.3;33.6;0;1.8;255.60165121451;7.4;241;;24.2;893.1;272.5;23.54;147.5
"22 Mar 2021";26.1;19.5;32.1;0;2;244.65831875424;6.7;222.3;;34.9;894.1;268.6;23.2;148
"23 Mar 2021";27.5;22.8;32.9;0;1.5;242.62039190472;7.5;241.9;;39.1;895.2;243.6;21.05;148.7
"24 Mar 2021";27.6;22.2;34.1;0;2.3;214.49903616387;7.5;218.1;;34.7;895.3;261.4;22.59;148.5
"25 Mar 2021";27;21.4;33.4;0;1.1;197.23412524103;6.3;253.7;;29;893.5;281.2;24.3;148
"26 Mar 2021";22.8;18.2;28.6;0;2.1;242.27483454788;4.9;293.8;;38.6;894.4;285.9;24.7;148
"27 Mar 2021";22.2;13;29.8;0;1.3;267.76252127439;3.6;255.2;;37.5;895.8;290.4;25.09;147.9
"28 Mar 2021";24;16.6;31.6;0;1.8;282.4431385563;6.2;300.5;;29.9;895.3;288.1;24.89;147.7
"29 Mar 2021";24.4;16.3;32;0;1.9;264.14867558589;5.9;279.9;;25.1;895.5;272.4;23.53;147.6
"30 Mar 2021";24.3;19.3;32;0.7;1.2;293.70786948223;5.7;356.6;;34.7;896.4;239.5;20.69;148.6
"31 Mar 2021";24.6;17.5;30.9;0;1.4;310.37320589984;5.8;328.3;;44.6;896.3;249.7;21.57;148.6
