Date;"Air temp.  (avg)";"Air  temp.  (min)";Airtemp.(max);Precip.(total);"Wind speed  (vc avg)";"Wind  direction  (vc avg)";"Wind  speed (max)";"Wind Dir.(Max wind speed)";"Surface  temp. (avg)";"Humidity  (avg) ";Barom.Press.(avg);"Solar Irradiance  (avg)";"Solar  Irradiance  (sum)";"Leaf Wetness  (avg)"
"01 Jul 2024";15;9.1;21.3;0;0.9;257.73252544097;3.5;293.3;;28.4;897.9;187.9;16.23;145.4
"02 Jul 2024";16.2;9.8;23.8;0;1.2;224.01575434603;3.3;257;;19;898.5;196.8;17;145.3
"03 Jul 2024";17.6;10.7;25.8;0;2.9;183.37185308271;5.8;190.6;;10.9;898.8;200.6;17.33;144.9
"04 Jul 2024";21.2;15.5;27.8;0;1.9;161.41725460879;6;178.8;;7.2;899.7;202.6;17.51;144.9
"05 Jul 2024";21.8;16.1;28.1;0;1.5;81.908665084188;4.9;16.6;;9;899.9;199.4;17.23;145.1
"06 Jul 2024";21.8;14.1;29.1;0;3.4;323.27386447771;9.6;292.5;;11.3;897.8;193.2;16.69;145.1
"07 Jul 2024";13;7.1;17.9;0;2.4;214.18233888868;7.6;181.5;;39.8;898.5;198.5;17.15;145.4
"08 Jul 2024";13.3;4.4;23.4;0;2;159.25164105832;4.6;155.8;;40.1;899.6;203.9;17.61;146.2
"09 Jul 2024";17.5;11.5;24.4;0;1.5;233.41991482375;3.9;336.6;;7.7;899;203.4;17.57;144.7
"10 Jul 2024";18.9;11.5;27;0;2.1;277.01032110527;7.7;303.6;;7.6;898.8;203.7;17.6;144.8
"11 Jul 2024";16.8;9.7;24.1;0;1.6;275.57811773763;4.9;289;;14.1;898.9;198.9;17.18;144.8
"12 Jul 2024";14.2;7;21.1;0;1.5;291.04782790925;4.5;309.6;;26.7;897.7;201.6;17.41;145.3
"13 Jul 2024";11.6;4.7;18.1;0;1.4;286.88669511374;4.9;308.3;;36.7;899.5;204.5;17.67;145.5
"14 Jul 2024";15.2;7.6;23.7;0;1.5;185.65742165639;3.1;191;;21.8;901.3;207.9;17.96;145.2
"15 Jul 2024";19.4;12.3;27.8;0;1.6;196.40438209664;4.1;192.9;;11.9;900.8;208.5;18.02;145
"16 Jul 2024";20.1;13.9;27.5;0;1.6;221.41179623968;4.2;231.9;;13.3;899;209.5;18.1;145.2
"17 Jul 2024";18.9;12.4;26;0;1.8;250.84427369102;5.8;296.9;;12.2;898.3;210.2;18.16;145
"18 Jul 2024";15.4;8.5;23;0;1;246.94319859399;4.2;296;;22.5;899.9;210.9;18.22;145.1
"19 Jul 2024";16.8;10.9;23.8;0;1.8;219.24673725247;4.8;215.2;;19.9;899.5;211.4;18.27;145.3
"20 Jul 2024";16.6;10.2;24.8;0;1.2;184.98160472951;3.7;198.5;;25.6;899;213.9;18.48;145.6
"21 Jul 2024";18.2;10.9;25.5;0;1.7;295.41820231464;6.3;328.8;;12.9;898;214.9;18.56;145.1
"22 Jul 2024";16.6;8.9;25.6;0;1.3;288.27143772806;3.9;303.5;;12.8;899.5;216.8;18.73;144.9
"23 Jul 2024";17.1;8.8;25.4;0;0.9;241.40422176645;4;331.4;;9.6;902.2;220.6;19.06;144.7
"24 Jul 2024";19;12.3;27.4;0;1.4;209.57742491256;3.4;192;;4.2;901.3;222.4;19.21;144.6
"25 Jul 2024";18.4;12.3;25.8;0;1.5;249.66514176996;4.4;304.1;;4.6;898.7;224.5;19.4;144.5
"26 Jul 2024";16.4;8.5;25;0;2.3;189.12527751034;5.5;197.5;;12;898.3;225.7;19.5;144.7
"27 Jul 2024";16.2;9.3;23.8;0;2.8;187.1490889312;5.9;186.9;;13.8;899.7;226.4;19.56;144.8
"28 Jul 2024";17.5;10.8;25;0;2.7;183.35646111285;4.9;177.9;;11.6;899.9;227.9;19.69;144.8
"29 Jul 2024";17.5;11.7;24.3;0;1.2;195.42833042647;4.6;233.5;;15.3;897.3;222.9;19.25;145
"30 Jul 2024";12.7;8;18.7;0;1.6;282.74756288211;4.5;282.4;;25.5;897.9;217.3;18.77;145
"31 Jul 2024";14.2;6.5;21.5;0;2.1;86.933601885664;7.3;102.2;;25.5;898.4;227.4;19.65;145.1
