Date;"Air temp.  (avg)";"Air  temp.  (min)";Airtemp.(max);Precip.(total);"Wind speed  (vc avg)";"Wind  direction  (vc avg)";"Wind  speed (max)";"Wind Dir.(Max wind speed)";"Surface  temp. (avg)";"Humidity  (avg) ";Barom.Press.(avg);"Solar Irradiance  (avg)";"Solar  Irradiance  (sum)";"Leaf Wetness  (avg)"
"01 Jul 2021";17.1;7.8;26.3;0;2;189.34254393242;4;189.4;;21.1;902;195.3;16.87;146.4
"02 Jul 2021";21.4;15.5;29.3;0;1.3;265.7113200852;5.3;315.5;;11.3;901.3;190.2;16.44;146
"03 Jul 2021";20.4;14.4;27.9;0;1.5;244.74040896548;5;309.5;;16.3;901;186;16.07;146.3
"04 Jul 2021";19.9;13.7;28;0;1.8;201.81965996271;3.1;201.3;;11.6;900.9;195.7;16.91;146
"05 Jul 2021";20.6;15.1;27.6;0;0.6;226.81321104326;4.4;317.6;;15;900.4;189.6;16.38;146.2
"06 Jul 2021";20.1;14.4;27.3;0;1.1;265.623441695;4.7;316.3;;17;899.4;189.3;16.35;146.3
"07 Jul 2021";19.5;13.2;27.7;0;1.7;286.18067241489;6.6;312;;15.2;898.7;187.7;16.21;146.2
"08 Jul 2021";16.8;9.6;23;0;1.8;290.89729874189;4.9;306;;19.8;900.8;183.4;15.85;146
"09 Jul 2021";17.8;10.3;26.1;0;1.4;254.71403713533;5.4;314.3;;19.1;900.8;187.2;16.18;146
"10 Jul 2021";19.1;12.9;26.9;0;1.3;244.4854674567;5.4;316.8;;16.8;900.8;187.9;16.23;146.3
"11 Jul 2021";19.6;12.8;26.7;0;2.4;304.98460280486;7.2;328.3;;18.6;899.9;189.2;16.35;146.3
"12 Jul 2021";11.7;6.7;16.5;0;2;229.12696358814;6.4;181.6;;50.5;901.8;175;15.12;146.9
"13 Jul 2021";11.8;4.2;19.1;0;3;123.5147382611;6.3;179.7;;38.1;902;201.6;17.42;146.8
"14 Jul 2021";14.3;8.9;21.4;0;3.1;106.56787723641;5.4;110.6;;14.4;902.2;205.9;17.79;145.7
"15 Jul 2021";16.6;9.7;24;0;1.1;148.9227968116;3.3;138.1;;11.3;902;204.2;17.64;145.7
"16 Jul 2021";18.6;12.5;25.5;0;0.6;130.53346499924;4.6;19.69;;7.4;902;202.3;17.48;145.6
"17 Jul 2021";21.1;14.7;26.5;0;1.6;102.07535822682;4.5;118.1;;15.5;901.6;195.3;16.88;146.2
"18 Jul 2021";21.4;18.1;25.6;0;3.1;43.354435646997;8.7;35.61;;17;901.6;197.5;17.07;146.4
"19 Jul 2021";20.4;15.1;26;0;0.8;232.3664637002;4.3;222.1;;17.5;900.4;196;16.94;146.3
"20 Jul 2021";17.4;12.2;23.6;0;1.5;232.96541986876;4.7;196.1;;26.3;900.3;163.3;14.11;146.4
"21 Jul 2021";16.5;10.8;23.3;0;1.9;159.06264790641;4;197.4;;26.1;904.3;205.2;17.73;146.5
"22 Jul 2021";16.6;10.1;23.9;0;1.5;119.0620143843;3.4;153.4;;11.4;905.1;210.9;18.22;145.7
"23 Jul 2021";17.5;11.8;24.5;0;2.3;116.74707170103;4.4;109.9;;7.1;903.4;211.6;18.28;145.6
"24 Jul 2021";18.9;12.2;26;0;2.1;116.31718512141;4;51.42;;6.2;902.6;213.3;18.42;145.7
"25 Jul 2021";20.1;13.1;26.8;0;0.9;79.524394461038;4.7;16.65;;7.6;902.4;213;18.41;145.7
"26 Jul 2021";20.9;14.3;26.1;0;3.3;335.18130021977;6.8;334.4;;20.5;900.7;199.7;17.25;146.5
"27 Jul 2021";19.3;13.5;25.3;0;1.8;304.06773105838;5.3;337.3;;20.6;899.5;202.8;17.52;146.3
"28 Jul 2021";18.3;13.3;24.5;0;1.6;245.89182128658;4.4;213.1;;23.2;899.9;205.2;17.73;146.4
"29 Jul 2021";19;12;25.1;0;2;95.970446766821;6.3;35.52;;18.4;902.4;209.5;18.1;146.3
"30 Jul 2021";20.4;14.5;25.3;0;3.5;92.404382111331;6;83.2;;13.8;905.2;215.4;18.61;146.2
"31 Jul 2021";22;16;27.6;0;2.8;43.393905799568;7.4;35.68;;10.7;904.3;218;18.83;146.2
