Date;"Air temp.  (avg)";"Air  temp.  (min)";Airtemp.(max);Precip.(total);"Wind speed  (vc avg)";"Wind  direction  (vc avg)";"Wind  speed (max)";"Wind Dir.(Max wind speed)";"Surface  temp. (avg)";"Humidity  (avg) ";Barom.Press.(avg);"Solar Irradiance  (avg)";"Solar  Irradiance  (sum)";"Leaf Wetness  (avg)"
"01 Aug 2021";20.4;11.2;28.1;0;1.1;107.66191817686;4.6;57.28;;13.1;903.3;222.8;19.25;146
"02 Aug 2021";21.2;15.6;26.6;0;1.7;6.4676108990026;5.7;8.75;;13.6;901.2;218.6;18.88;146.1
"03 Aug 2021";20.6;13.2;27.9;0;1.9;292.39719081963;7;282.9;;21.1;899.1;206.1;17.81;146.4
"04 Aug 2021";18;12.6;24.1;0;1.4;275.03576252826;3.7;292.5;;32.3;900.5;206.2;17.82;146.7
"05 Aug 2021";17.8;10.8;24.7;0;1.1;243.09850250696;4.3;237;;17.3;901;217.3;18.77;146.1
"06 Aug 2021";17.3;9.9;25.3;0;1.2;273.88956809839;4.7;302.7;;13.8;900.5;228.6;19.75;145.2
"07 Aug 2021";20.3;11.5;29.3;0;2;291.07342175225;7;322.1;;9.3;900;225.3;19.47;145.3
"08 Aug 2021";19.5;14.2;27.3;0;1.6;204.8274883189;5.5;208.1;;12.8;900.8;212.3;18.34;145.3
"09 Aug 2021";19.1;11;26.3;0;0.5;168.2082368599;5.2;80.8;;16.5;901.2;222.7;19.24;145.6
"10 Aug 2021";21.7;16;28.9;0;2.6;45.003081497929;8.4;64.44;;19;899.1;218.2;18.85;146
"11 Aug 2021";15.5;11.1;20.2;0;3.6;301.38471690906;7.5;295.2;;39.8;897.6;205;17.71;146.4
"12 Aug 2021";12.8;3.4;20.2;0;1.3;307.51453041879;4.8;315.6;;49.9;897.8;241.7;20.88;147.7
"13 Aug 2021";15.7;11.1;20.5;0;3.9;100.99317307624;6.5;95.2;;25.8;899.1;241.7;20.88;146.1
"14 Aug 2021";18.9;12.4;27;0;2.1;70.317600934452;5.6;85.3;;16.3;897.1;243.5;21.04;145.9
"15 Aug 2021";19.3;12.8;25.9;0;2;281.1257564025;5;319.5;;17.1;896.3;223;19.26;145.6
"16 Aug 2021";18.5;11.3;28.4;0;2.3;302.36666219509;6.9;307.7;;27.6;897.2;206;17.8;146.1
"17 Aug 2021";16.7;9.8;24.3;0;2.4;299.98279776978;6.7;299.3;;38.8;897.9;242.3;20.93;146.7
"18 Aug 2021";14.4;6.7;22.6;0;1;249.75213724113;3.6;303.5;;39.4;897.2;247.8;21.41;146.6
"19 Aug 2021";16.1;9.8;23.5;0;2.1;190.80922576749;5.1;208.9;;29.3;896;249.6;21.56;146.2
"20 Aug 2021";13.7;6.5;20.6;0;1.6;282.67825886182;4.4;296.4;;29.3;896.6;253.4;21.89;146.1
"21 Aug 2021";13;2.5;22.6;0;1.6;198.85312567592;3.9;192.1;;29.6;897.4;260.3;22.49;146
"22 Aug 2021";19.1;8.5;25.7;0;2;80.58643830957;7.4;89.8;;17.8;895.3;203.3;17.57;146
"23 Aug 2021";18.5;12.2;24.4;0;1.5;283.85655765326;5.3;292.8;;24.7;895.5;211.6;18.29;145.9
"24 Aug 2021";19.7;12.3;28.5;0;1.4;271.14428981595;6.1;305.1;;25.3;895.1;163.4;14.12;146.1
"25 Aug 2021";13.8;8;20.9;0;2.8;302.35871089233;7.3;316.3;;55.5;894.6;246.5;21.3;147.3
"26 Aug 2021";16.6;6.7;26.2;0;1.4;227.13126182882;4;234.4;;27;894.5;262.4;22.67;146.4
"27 Aug 2021";9.6;3.6;15.4;0;4;187.74169179282;8;186.3;;63.4;898.5;198.8;17.18;151.1
"28 Aug 2021";12.4;5.1;21;0;4.4;118.62207313861;8.2;108.7;;19.2;900.8;274.4;23.71;145.9
"29 Aug 2021";17.8;9.5;25.7;0;1.4;140.88321267447;5.3;119.6;;6.5;898.2;274.4;23.71;145
"30 Aug 2021";20.7;12.6;28.7;0;1.5;222.43919585392;3.4;266.4;;4.6;896.7;271.6;23.47;145.2
"31 Aug 2021";23.1;16;31.2;0;1.3;244.37938495158;4.6;328.4;;5.2;896.1;275.7;23.82;145.4
