Date;"Air temp.  (avg)";"Air  temp.  (min)";Airtemp.(max);Precip.(total);"Wind speed  (vc avg)";"Wind  direction  (vc avg)";"Wind  speed (max)";"Wind Dir.(Max wind speed)";"Surface  temp. (avg)";"Humidity  (avg) ";Barom.Press.(avg);"Solar Irradiance  (avg)";"Solar  Irradiance  (sum)";"Leaf Wetness  (avg)"
"01 Sep 2023";18.8;12.7;25.7;0;1.7;265.24893494919;4.6;276.8;;28.7;897.3;247.5;21.39;146.3
"02 Sep 2023";17.6;9.5;25.5;0;1.3;274.84370608666;3.8;282.3;;25.4;896.5;253.3;21.88;146
"03 Sep 2023";18.1;9;25.8;0;1.1;244.98025834863;3;205.3;;14.1;897.4;261.8;22.62;145.5
"04 Sep 2023";20.8;14.2;28.8;0;3;199.59459458883;8.1;188;;9.7;898.1;228.9;19.78;145.6
"05 Sep 2023";20.4;11;28.7;0;1.8;176.43775567653;6.2;178.5;;12.4;898.5;213.7;18.46;145.5
"06 Sep 2023";23.7;17.6;30.7;0;3;163.14123192583;5.4;177.1;;15.9;897.9;221.2;19.11;146
"07 Sep 2023";25.3;19.4;33.9;0;1.7;224.98995120863;6.9;265.4;;15.1;897.9;221.1;19.1;146
"08 Sep 2023";24.8;15.5;33.3;0;1.7;271.07519515105;5.1;285.3;;22.4;896.9;240.4;20.77;146.4
"09 Sep 2023";22;15.1;29.4;0;2;288.46171176992;6;294.2;;32.7;896.5;239.1;20.65;146.8
"10 Sep 2023";17.4;11.1;25.1;0;1.8;229.29491862544;7.2;189.9;;45.5;897.1;237.9;20.55;147
"11 Sep 2023";14.8;4.8;24;0;3.9;145.86842243717;6.8;172.7;;39.2;899.9;288.9;24.96;146.5
"12 Sep 2023";18.7;11.8;26.4;0;3.8;99.247346504236;6.7;100.4;;9.7;898.5;290.1;25.07;145.3
"13 Sep 2023";22.6;15.2;30.5;0;2;226.05262350438;4.7;224.4;;6.7;897.9;285.9;24.7;145.5
"14 Sep 2023";23.7;15.5;32.1;0;2.8;181.03985072808;5.6;177.8;;5.2;898;291.9;25.22;145.2
"15 Sep 2023";24.8;17.1;32.9;0;2.8;193.17582660931;7;190.2;;3.3;897.6;297.6;25.71;145.1
"16 Sep 2023";24.5;17.4;32.1;0;1.6;213.15919592022;5.1;223.1;;6.2;896.8;298.6;25.79;145.3
"17 Sep 2023";25;18.1;32.7;0;2.4;118.45207860782;4.9;126;;10.1;895.3;296.1;25.59;145.7
"18 Sep 2023";23.7;14.8;32.3;0;1.4;245.49998833179;7.2;246.9;;17.8;894.9;285.3;24.65;145.8
"19 Sep 2023";20;10.4;31.1;0;2.8;189.59218699085;9.7;185.9;;34.3;896.8;294.2;25.42;146.5
"20 Sep 2023";23.8;13.9;32.3;0;2.1;168.99198993681;7;179.4;;12;897.3;299.6;25.89;145.8
"21 Sep 2023";26.4;18.5;34;0;2.5;196.490634794;7.3;184.7;;5.7;895.9;296.2;25.59;145.7
"22 Sep 2023";26.8;20.6;34.5;0;2.3;286.92866967927;6;279;;9.2;894.5;263;22.72;145.7
"23 Sep 2023";20.8;15.4;28.5;0;3;298.55094206825;8.8;290.1;;32.1;894.5;167.8;14.5;146.3
"24 Sep 2023";12.4;8;17.5;0;2.9;230.90512846183;7.4;183.8;;59.6;898.1;291.9;25.22;147.8
"25 Sep 2023";16.1;4.6;25.1;0;3.9;123.10213663732;6.9;126.9;;32.3;899.9;306.1;26.45;146.3
"26 Sep 2023";20.6;15;26.6;0;5;101.05947154456;8.6;97.4;;23.3;898.6;301.7;26.07;146.1
"27 Sep 2023";23.7;16.2;30;0;1.6;69.413104908684;4;85.7;;14;896;305.1;26.36;145.7
"28 Sep 2023";24.4;16.9;32.2;1;1;311.18632459404;7.8;273.2;;14.3;895.9;310.5;26.83;145.6
"29 Sep 2023";25.3;15.7;33.7;0;2.2;225.8267457404;6.3;216.5;;11.9;895.8;302.4;26.13;145.7
"30 Sep 2023";26.3;18.7;33.7;0;2.4;200.78635983967;6.1;195.4;;7.7;897.3;309.7;25.64;145.5
