Date;"Air temp.  (avg)";"Air  temp.  (min)";Airtemp.(max);Precip.(total);"Wind speed  (vc avg)";"Wind  direction  (vc avg)";"Wind  speed (max)";"Wind Dir.(Max wind speed)";"Surface  temp. (avg)";"Humidity  (avg) ";Barom.Press.(avg);"Solar Irradiance  (avg)";"Solar  Irradiance  (sum)";"Leaf Wetness  (avg)"
"01 Feb 2025";27;19;35.2;0;2.9;228.98532497158;8.5;191.7;;29.1;893.1;341.8;29.53;146.6
"02 Feb 2025";28.1;18.2;38;0;2.7;208.02065123239;9.5;190;;27.6;892.7;343.4;29.67;146.7
"03 Feb 2025";30.7;23;38.7;0.1;1.6;274.45954466542;7.5;243.7;;22.5;891.8;318.8;27.54;146.6
"04 Feb 2025";28.2;24.4;34;2.8;2.2;319.99153393869;7.9;9.76;;38.6;894;243.5;21.03;149.2
"05 Feb 2025";26.8;23.3;31.3;0;2.2;250.95439151522;6.3;286.6;;52.2;893.8;234;20.22;148.2
"06 Feb 2025";27.9;24.9;35.4;4.3;0.6;301.71549466552;9.8;2.76;;47.5;892;252.4;21.8;150.6
"07 Feb 2025";27.6;23.5;35.7;0.2;0.5;51.800698998426;7.1;63.68;;53.9;893.3;252.2;21.79;148.8
"08 Feb 2025";29.3;24.5;35.9;0;2.2;164.83506919953;9.5;178.8;;42;895.2;289;24.97;148.1
"09 Feb 2025";30.7;27;36.3;4.7;1.9;149.28678654751;7.6;207.8;;32.6;893.8;298;25.75;149.8
"10 Feb 2025";31.1;26.1;36.8;0;1;247.02544794042;8.2;285.7;;32.7;891.2;263;22.73;147.7
"11 Feb 2025";28.7;25.2;35.3;1.4;2.2;287.44392596924;7.3;286.1;;33;891.1;253.5;21.9;148.2
"12 Feb 2025";28.6;23.2;36.2;1.5;0.9;207.82656002543;6.5;314.5;;35.8;892;315;27.22;148
"13 Feb 2025";27.5;21.1;34.8;0;1.5;256.57995479201;7.3;262.5;;39.4;892.6;289.1;24.98;147.4
"14 Feb 2025";26;18.2;34.4;0;2.9;267.93857274086;7;220.6;;42.3;893.8;265.9;22.98;147.5
"15 Feb 2025";27.1;19;37.5;0.1;1;166.08385605301;7.7;130.6;;40;892.8;281.4;24.31;147.5
"16 Feb 2025";26.4;18.6;36.2;0.2;2.3;280.25959634485;8;257;;42.9;891.1;298.7;25.8;147.5
"17 Feb 2025";26.3;19.8;34.5;0;1.2;241.42300423475;7.7;237.5;;43.7;890.9;284.9;24.61;147.6
"18 Feb 2025";23.7;17.6;31.7;0;3.3;272.73494321095;6.4;245;;52.7;893.7;317.9;27.47;148
"19 Feb 2025";22.4;16.7;29.7;0;2.7;255.84752648612;6.2;193.7;;57.7;895;299.5;25.88;148.4
"20 Feb 2025";23.1;16.7;29.8;0;2.9;278.03227690428;6.8;278.7;;44.7;892.8;325.7;28.14;147.7
"21 Feb 2025";22.4;15.5;28.9;0;2.3;274.59830261121;6;208.9;;31.4;893.1;334.1;28.86;146.8
"22 Feb 2025";23.7;16.1;32.1;0;2.1;253.58441763726;6.6;235.6;;27.9;894.2;321.3;27.76;146.7
"23 Feb 2025";27.1;19.4;35.1;0;1.1;177.31554445092;10;182.9;;33.6;894.2;230.8;19.94;147.3
"24 Feb 2025";28.7;24;36.1;0;2.8;277.20897753916;9;236.1;;31.4;894.5;263.5;22.76;147.4
"25 Feb 2025";27.6;21.8;35.1;0;2.4;305.88030915345;6.4;275.9;;37.9;894.6;264.3;22.83;147.7
"26 Feb 2025";26.2;20.6;33.1;0;2.7;278.19549052435;6.5;277.8;;40.1;893.8;305.5;26.39;147.7
"27 Feb 2025";25.5;20;31.8;0;2.8;264.77636127517;5.9;309.3;;36.6;894;294.3;25.43;147.4
"28 Feb 2025";24.4;18;32.9;0;2.5;232.79216837703;8.5;188.2;;37.8;894.1;306.9;26.51;147.3
