Date;"Air temp.  (avg)";"Air  temp.  (min)";Airtemp.(max);Precip.(total);"Wind speed  (vc avg)";"Wind  direction  (vc avg)";"Wind  speed (max)";"Wind Dir.(Max wind speed)";"Surface  temp. (avg)";"Humidity  (avg) ";Barom.Press.(avg);"Solar Irradiance  (avg)";"Solar  Irradiance  (sum)";"Leaf Wetness  (avg)"
"01 Aug 2017";18.2;10;25.9;0;1.2;245.74261557879;3.5;271.1;20.4;26.5;900.3;209.2;18.08;145.8
"02 Aug 2017";20.7;14.3;27.9;0;1.2;230.93394651436;5.4;199.3;21.5;17.3;901.7;216;18.66;145.7
"03 Aug 2017";21.9;15.9;28.7;0;1.1;248.77745400375;5.3;355.6;22.5;16.8;900.6;217.1;18.76;145.9
"04 Aug 2017";21.8;15.9;28.1;0;2.4;194.9327464523;6;199.2;23.5;14.9;898.8;212.3;18.34;145.8
"05 Aug 2017";20.4;14.8;27.6;0;2;208.92656656164;4.4;221.8;22.3;12.7;899.8;228.4;19.73;145.5
"06 Aug 2017";20.9;14.6;28.5;0;1.5;212.22645462489;4;239.6;21.7;9.1;900.7;234;20.21;145.4
"07 Aug 2017";21;14.7;28.2;0;2.3;244.30251258353;5;283.5;22;8.3;899.8;233.3;20.16;145.3
"08 Aug 2017";18.9;9.6;28;0;2.3;270.63100132849;6.3;300.8;19.5;4.1;899.6;248.9;21.51;144.9
"09 Aug 2017";18.8;8.1;28.4;0;1.5;237.63578319695;4.7;228.6;19.2;4.8;900.4;242.2;20.92;144.9
"10 Aug 2017";20.7;13;28.5;0;1.5;254.72109878862;5.3;279.9;21.3;10.4;900.4;237.9;20.56;145.3
"11 Aug 2017";21;14.7;28.5;0;1.9;219.81995992301;5.2;219.8;22.4;12.6;900.8;239.4;20.68;145.5
"12 Aug 2017";20.8;14.8;27.8;0;1.7;223.0730187027;5.2;219.3;22.8;14.7;900.9;239.6;20.7;145.6
"13 Aug 2017";21.6;14.8;29.5;0;1.3;209.69410179335;5.6;187.3;23.1;13.8;899.8;244.4;21.11;145.7
"14 Aug 2017";23.9;17.1;31;0;0.9;285.66114440791;6.8;357.5;24.2;11;900;247.6;21.39;145.8
"15 Aug 2017";22.1;15.1;29.7;0;2.1;238.32823941077;6.1;228.9;23.9;11.1;898.7;249.6;21.56;145.6
"16 Aug 2017";17.4;10.5;25.7;0;2.9;190.17123699369;5.8;205.5;21.4;12.2;896.5;259.7;22.44;145
"17 Aug 2017";14.4;6.8;20.5;0;3.3;101.61022092703;6.8;103.1;19.8;27.6;896.3;259.2;22.39;145.3
"18 Aug 2017";18.1;12.4;24.5;0;3.5;79.557485903829;6.7;66.11;20.8;11.5;897;261.3;22.57;145.3
"19 Aug 2017";20.3;12;28;0;2.9;304.26183575989;7.4;330.3;20.9;10.9;897.8;254.4;21.98;145.3
"20 Aug 2017";19.3;10.3;28.5;0;1.7;239.43494719647;5.8;307.1;21;14.4;899.7;252.5;21.82;145.3
"21 Aug 2017";22.3;15.5;30.8;0;1.8;215.78693628488;5.2;258.9;22.8;12;899.4;232.2;20.06;145.6
"22 Aug 2017";21.3;12.9;29.5;0;1.2;228.40813853939;3.8;185.3;23.4;11.5;898.5;257.3;22.23;145.5
"23 Aug 2017";22.1;15.4;30.5;0;0.9;217.42249849539;5.6;241.3;23.6;9.5;896.5;258.9;22.37;145.4
"24 Aug 2017";19.3;12.8;26.5;0;;;0;0;22.9;14.5;896.4;270.4;23.36;145.1
"25 Aug 2017";18.9;8.7;29;0;;;0;0;22.4;19.3;896.9;265.2;22.91;145.3
"26 Aug 2017";21.6;13.3;29.3;0;;;0;0;23.6;12.5;896.5;270.5;23.37;145.3
"27 Aug 2017";23;15.1;31.9;0;;;0;0;24.4;11.7;896;262.8;22.71;145.5
"28 Aug 2017";19.9;12.1;28.1;0;;;0;0;23.9;22.3;896.8;251.1;21.7;145.5
"29 Aug 2017";18.9;9.4;28.6;0;;;0;0;22.3;23.6;898.3;249.5;21.55;145.6
"30 Aug 2017";21.4;14.6;29.5;0;;;0;0;23.8;11.6;898;256.6;22.17;145.4
"31 Aug 2017";19.7;10.5;28.3;0;;;0;0;23.3;13.6;898.4;262.2;22.66;145.2
