Date;"Air temp.  (avg)";"Air  temp.  (min)";Airtemp.(max);Precip.(total);"Wind speed  (vc avg)";"Wind  direction  (vc avg)";"Wind  speed (max)";"Wind Dir.(Max wind speed)";"Surface  temp. (avg)";"Humidity  (avg) ";Barom.Press.(avg);"Solar Irradiance  (avg)";"Solar  Irradiance  (sum)";"Leaf Wetness  (avg)"
"01 Jun 2025";;;;;;;;;;;;;;
"02 Jun 2025";;;;;;;;;;;;;;
"03 Jun 2025";;;;;;;;;;;;;;
"04 Jun 2025";;;;;;;;;;;;;;
"05 Jun 2025";;;;;;;;;;;;;;
"06 Jun 2025";19.3;12.7;25.7;0;1.2;271.45596304054;4.5;297.5;;24.9;899.9;181.3;15.66;145.4
"07 Jun 2025";12.6;10.4;14.7;0;0.8;183.42632312117;1.8;189;;31.3;898.9;0.6;0.02;144.4
"08 Jun 2025";10.6;6.5;15.5;0;3.9;185.59227745461;6.6;177.1;;48.9;899.3;183.5;15.85;145.1
"09 Jun 2025";10.8;4.7;17.4;0;2.9;115.07715723115;6.8;123.3;;31.5;902;182.6;15.78;144.8
"10 Jun 2025";14.8;9.7;20.8;0;3;106.43537119178;5.1;111.1;;15.8;901.5;181.9;15.71;144.3
"11 Jun 2025";17;11.2;23.5;0;2.2;115.95512795717;4;127.6;;15.3;900.5;197;17.02;144.4
"12 Jun 2025";19.1;13.4;24.8;0;1.9;112.4679892699;3.6;114.4;;12.6;900.7;193.9;16.06;144.5
"13 Jun 2025";;;;;;;;;;;;;;
"14 Jun 2025";20.9;15.9;25.3;0;3.7;49.719798374911;7.6;43.43;;30.6;902.6;171;14.77;145.5
"15 Jun 2025";17.8;17;18.9;0;2.3;44.348902551381;3.6;53.08;;37.2;902.8;0.3;0;145.3
"16 Jun 2025";20.2;13.8;26.3;0;1;277.83378365108;6;347.8;;28.9;902.1;186.5;15.44;145.5
"17 Jun 2025";19.1;14.2;25.9;0;1.4;245.32308103878;5.1;298.5;;29.2;901.2;171.1;14.78;145.4
"18 Jun 2025";17.7;10.8;24.2;0;1.5;288.01827632529;5.2;296;;27.2;900;209.7;18.11;145.2
"19 Jun 2025";16.7;10.5;23.8;0;1.2;274.49261518975;4.4;300.6;;27.8;899.8;184.1;15.91;145.1
"20 Jun 2025";17.1;11.1;24.1;0;0.8;236.77403932682;3.2;315.1;;25.4;900.2;184.5;15.94;145.2
"21 Jun 2025";19.3;12.3;26.4;0;0.2;63.325087823996;4.2;6.36;;19.5;901;184.1;15.91;145.1
"22 Jun 2025";20.4;14.6;26.9;0.1;1.3;214.41308548305;4.7;184.1;;18.1;900;181.1;15.64;145.1
"23 Jun 2025";21.1;15.2;27.7;0;0.7;239.99324210796;4.6;23.1;;16.9;899.1;180.7;15.62;145.1
"24 Jun 2025";20.7;15.3;27.7;0;1.8;288.6508025343;6.8;331.4;;18.2;897.3;180.2;15.57;145
"25 Jun 2025";14.9;7.7;19.7;0;3.5;309.21773634773;6.3;302.5;;37;895.5;181.8;15.7;145.1
"26 Jun 2025";9.3;7.1;13;2.5;3.1;203.82086249684;6.3;187.2;;65.8;899.9;179.1;15.47;158.5
"27 Jun 2025";12.5;6;20.6;0;1;152.39310207908;3.6;139.2;;30.8;901.2;177;15.29;145.1
"28 Jun 2025";16.4;10.9;23.6;0;2;177.65848749657;3.4;192.5;;19;901.3;181.9;15.72;144.7
"29 Jun 2025";18;12.2;25.8;0;0.8;224.36174277874;3.2;268.5;;15.6;900.1;188.2;16.26;144.7
"30 Jun 2025";18.6;11;26;0.1;0.7;287.91342391787;4.9;351.6;;13.5;899.1;191;15.81;144.5
