Date;"Air temp.  (avg)";"Air  temp.  (min)";Airtemp.(max);Precip.(total);"Wind speed  (vc avg)";"Wind  direction  (vc avg)";"Wind  speed (max)";"Wind Dir.(Max wind speed)";"Surface  temp. (avg)";"Humidity  (avg) ";Barom.Press.(avg);"Solar Irradiance  (avg)";"Solar  Irradiance  (sum)";"Leaf Wetness  (avg)"
"01 Apr 2024";25.1;16.9;32.3;0;1.9;288.80248224788;6.2;276.7;;35.2;896.5;275.3;23.78;147.2
"02 Apr 2024";26.1;19;33.4;0;1.9;255.75857095316;7.9;247.9;;23.8;895.7;272.3;23.52;146.9
"03 Apr 2024";26.6;20;32.9;0;1.3;162.43321150799;7.2;100;;28.6;894.4;237.9;20.56;146.9
"04 Apr 2024";27.2;22.6;32;0;2;237.12367996825;5.9;210;;31.1;894.8;246.4;21.29;147.2
"05 Apr 2024";28.1;22.9;33.4;0;1.5;217.94679426123;7.4;223.9;;27;896.3;268.6;23.2;147.3
"06 Apr 2024";25.6;19.3;32;0;2.3;246.93484934404;6.1;241;;19.2;896;263.5;22.76;146.5
"07 Apr 2024";18;12.9;24.4;0;2.4;226.06069191273;6.5;189.2;;23.4;894.4;284.6;24.59;145.5
"08 Apr 2024";16;8.7;23.3;0;1.6;210.86291194233;6.1;187.4;;50.3;894.6;270.3;23.35;146.7
"09 Apr 2024";20.1;12.5;28.2;0;0.6;207.02488638322;3.4;354.1;;42.8;894.2;268.2;23.17;147.3
"10 Apr 2024";25.1;19.7;31.1;0;1.2;115.8512369643;5.5;186.4;;18.7;894.9;270.3;23.36;146.4
"11 Apr 2024";27.4;20.4;33.1;0;1.1;130.15855271653;6.8;167.6;;17.9;896.1;266.8;23.05;146.5
"12 Apr 2024";28;23.4;33.1;0;0.5;289.92263158182;6.6;262.3;;20.5;895.7;243.3;21.02;146.7
"13 Apr 2024";26.7;20.5;32.7;0;2.1;235.8389018226;5.4;257.3;;22.7;895.2;248.1;21.44;146.7
"14 Apr 2024";25.4;20.2;31.8;0;2.7;233.05285990243;6.4;248.5;;21.3;896.8;259.1;22.39;146.5
"15 Apr 2024";23.4;16.7;30.9;0;1.8;275.12649931633;5.1;274.2;;13.7;897.6;260.4;22.49;145.9
"16 Apr 2024";22.6;13.1;31;0;1.7;222.80405365073;4.2;243.8;;11.6;896;266.7;23.04;145.6
"17 Apr 2024";23.8;16;31.9;0;1;239.08558016535;3.6;289.9;;9.7;895.8;266.5;23.03;145.7
"18 Apr 2024";27.1;18.9;35.4;0;1.6;264.8254023768;6.1;283.1;;9.3;898;257;22.2;146
"19 Apr 2024";29.5;23.4;36.5;0;2.3;201.19144401516;7.5;208.1;;15.6;898.5;251.1;21.7;146.6
"20 Apr 2024";29.6;24.5;35.9;0;1.3;220.76096403368;5.9;208.7;;17.1;896.7;246.5;21.3;146.7
"21 Apr 2024";28.2;22.1;34.7;0;1.9;264.54265111427;6.3;246.4;;17.7;895.3;243.7;21.06;146.6
"22 Apr 2024";27.8;21.2;34.1;0;2.9;192.1823470828;7.7;181.4;;21.5;896.3;243.2;21.01;146.7
"23 Apr 2024";28.6;22.4;34.8;0;2.1;199.15983220429;7.7;184.9;;18.4;897.1;238.5;20.61;146.7
"24 Apr 2024";28.5;22.3;34.6;0;1.9;196.27626731336;7;179.4;;16.9;897.4;241.4;20.86;146.6
"25 Apr 2024";28.3;23.1;34.7;0;1.7;203.82504264267;5.8;188.8;;14.7;897.3;240;20.73;146.5
"26 Apr 2024";27.8;22.2;34.7;0;1.1;247.04183279563;6.3;232.3;;13.4;895.8;240.4;20.77;146.3
"27 Apr 2024";27.8;22;34.6;0;1.4;235.00834938982;7.1;180;;13.9;895.5;198.1;17.12;146.3
"28 Apr 2024";28.4;23.4;34.1;0;1.7;273.39074467749;7.6;335.5;;16.4;896.7;216.1;18.67;146.4
"29 Apr 2024";27.3;20.9;33.5;0;2.3;301.02996727449;8.9;345.5;;21.1;896.5;222.9;19.25;146.6
"30 Apr 2024";26.7;19.8;32.9;0;1;263.01348376313;5.2;220.5;;22.4;896.2;221.1;19.1;146.6
